Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
215,993.00,2.000,-10.701,0.0276,3.3315,53.0796,0.1462,2.7059,1.1031,0.0000,16.0185,0.0000,25.8886,0.0000,0.0000,1.0346,0.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.417,-0.339,0.061,0.008,0.034,-0.521394,0.958167,0.485572,0.045912,-0.037940,0.068028,0.001655
216,992.50,2.000,-10.716,0.0557,3.3318,53.0741,0.1460,2.7068,1.1006,0.0000,16.0421,0.0000,25.8694,0.0000,0.0000,1.0374,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.841,-0.684,0.124,0.017,0.068,-0.522037,0.958049,0.486343,0.045963,-0.038003,0.068028,0.001658
217,992.00,2.000,-10.731,0.0837,3.3322,53.0685,0.1457,2.7078,1.0982,0.0000,16.0657,0.0000,25.8502,0.0000,0.0000,1.0403,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.263,-1.028,0.186,0.025,0.102,-0.522679,0.957931,0.487113,0.046013,-0.038066,0.068028,0.001660
218,991.50,2.000,-10.746,0.1116,3.3325,53.0630,0.1455,2.7087,1.0958,0.0000,16.0893,0.0000,25.8309,0.0000,0.0000,1.0431,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.685,-1.371,0.248,0.033,0.136,-0.523321,0.957813,0.487882,0.046064,-0.038129,0.068028,0.001663
219,991.00,2.000,-10.761,0.1395,3.3329,53.0574,0.1453,2.7097,1.0934,0.0000,16.1129,0.0000,25.8117,0.0000,0.0000,1.0460,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.105,-1.713,0.310,0.042,0.169,-0.523963,0.957695,0.488651,0.046115,-0.038192,0.068029,0.001666
220,990.50,2.000,-10.777,0.1673,3.3332,53.0519,0.1450,2.7107,1.0910,0.0000,16.1364,0.0000,25.7925,0.0000,0.0000,1.0488,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.524,-2.054,0.372,0.050,0.203,-0.524605,0.957576,0.489420,0.046166,-0.038255,0.068030,0.001668
221,990.00,2.000,-10.792,0.1951,3.3336,53.0463,0.1448,2.7116,1.0886,0.0000,16.1600,0.0000,25.7732,0.0000,0.0000,1.0517,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.943,-2.395,0.434,0.059,0.237,-0.525246,0.957457,0.490188,0.046217,-0.038319,0.068031,0.001671
222,989.50,2.000,-10.807,0.2228,3.3340,53.0407,0.1445,2.7126,1.0862,0.0000,16.1835,0.0000,25.7540,0.0000,0.0000,1.0546,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.360,-2.734,0.495,0.067,0.270,-0.525887,0.957338,0.490956,0.046268,-0.038382,0.068033,0.001674
223,989.00,2.000,-10.822,0.2504,3.3343,53.0351,0.1443,2.7136,1.0838,0.0000,16.2070,0.0000,25.7348,0.0000,0.0000,1.0575,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.776,-3.073,0.557,0.075,0.304,-0.526527,0.957219,0.491723,0.046319,-0.038445,0.068034,0.001677
224,988.50,2.000,-10.837,0.2780,3.3347,53.0295,0.1441,2.7146,1.0815,0.0000,16.2305,0.0000,25.7156,0.0000,0.0000,1.0603,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.191,-3.412,0.618,0.083,0.337,-0.527167,0.957100,0.492490,0.046370,-0.038509,0.068036,0.001679
225,988.00,2.000,-10.853,0.3056,3.3350,53.0240,0.1438,2.7157,1.0791,0.0000,16.2539,0.0000,25.6964,0.0000,0.0000,1.0632,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.605,-3.749,0.679,0.092,0.371,-0.527807,0.956981,0.493257,0.046421,-0.038572,0.068038,0.001682
226,987.50,2.000,-10.868,0.3331,3.3354,53.0184,0.1436,2.7167,1.0767,0.0000,16.2774,0.0000,25.6772,0.0000,0.0000,1.0661,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.018,-4.085,0.740,0.100,0.404,-0.528446,0.956861,0.494023,0.046473,-0.038636,0.068041,0.001685
227,987.00,2.000,-10.883,0.3605,3.3357,53.0128,0.1433,2.7177,1.0744,0.0000,16.3008,0.0000,25.6580,0.0000,0.0000,1.0690,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.430,-4.421,0.800,0.108,0.437,-0.529086,0.956742,0.494788,0.046524,-0.038699,0.068044,0.001688
228,986.50,2.000,-10.898,0.3879,3.3361,53.0072,0.1431,2.7187,1.0720,0.0000,16.3242,0.0000,25.6389,0.0000,0.0000,1.0719,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.841,-4.756,0.861,0.116,0.470,-0.529724,0.956622,0.495553,0.046575,-0.038763,0.068046,0.001690
229,986.00,2.000,-10.913,0.4152,3.3364,53.0015,0.1429,2.7198,1.0697,0.0000,16.3476,0.0000,25.6197,0.0000,0.0000,1.0748,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.250,-5.090,0.921,0.124,0.503,-0.530362,0.956502,0.496317,0.046627,-0.038827,0.068050,0.001693
230,985.50,2.000,-10.928,0.4424,3.3368,52.9959,0.1426,2.7208,1.0674,0.0000,16.3709,0.0000,25.6005,0.0000,0.0000,1.0777,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.659,-5.424,0.981,0.133,0.536,-0.531000,0.956382,0.497081,0.046679,-0.038890,0.068053,0.001696
231,985.00,2.000,-10.943,0.4696,3.3371,52.9903,0.1424,2.7219,1.0651,0.0000,16.3943,0.0000,25.5814,0.0000,0.0000,1.0806,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.067,-5.756,1.042,0.141,0.569,-0.531638,0.956261,0.497845,0.046730,-0.038954,0.068057,0.001699
232,984.50,2.000,-10.958,0.4968,3.3375,52.9847,0.1422,2.7230,1.0628,0.0000,16.4176,0.0000,25.5622,0.0000,0.0000,1.0835,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.474,-6.088,1.101,0.149,0.602,-0.532275,0.956141,0.498607,0.046782,-0.039018,0.068061,0.001701
233,984.00,2.000,-10.974,0.5239,3.3378,52.9791,0.1419,2.7240,1.0605,0.0000,16.4408,0.0000,25.5431,0.0000,0.0000,1.0864,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.879,-6.419,1.161,0.157,0.635,-0.532912,0.956020,0.499370,0.046834,-0.039081,0.068065,0.001704
234,983.50,2.000,-10.989,0.5509,3.3382,52.9734,0.1417,2.7251,1.0582,0.0000,16.4641,0.0000,25.5239,0.0000,0.0000,1.0893,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.284,-6.750,1.221,0.165,0.668,-0.533548,0.955900,0.500131,0.046886,-0.039145,0.068069,0.001707
235,983.00,2.000,-11.004,0.5779,3.3385,52.9678,0.1415,2.7262,1.0559,0.0000,16.4873,0.0000,25.5048,0.0000,0.0000,1.0922,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.687,-7.079,1.280,0.173,0.700,-0.534184,0.955779,0.500893,0.046938,-0.039209,0.068074,0.001710
236,982.50,2.000,-11.019,0.6048,3.3389,52.9622,0.1412,2.7273,1.0536,0.0000,16.5106,0.0000,25.4857,0.0000,0.0000,1.0951,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.090,-7.408,1.340,0.181,0.733,-0.534819,0.955658,0.501653,0.046990,-0.039273,0.068079,0.001713
237,982.00,2.000,-11.034,0.6317,3.3393,52.9565,0.1410,2.7284,1.0513,0.0000,16.5338,0.0000,25.4666,0.0000,0.0000,1.0981,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.492,-7.736,1.399,0.189,0.765,-0.535454,0.955537,0.502413,0.047042,-0.039337,0.068084,0.001715
238,981.50,2.000,-11.049,0.6585,3.3396,52.9509,0.1408,2.7295,1.0491,0.0000,16.5569,0.0000,25.4475,0.0000,0.0000,1.1010,0.0244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.892,-8.063,1.458,0.197,0.798,-0.536088,0.955415,0.503172,0.047094,-0.039401,0.068089,0.001718
239,981.00,2.000,-11.064,0.6853,3.3400,52.9452,0.1405,2.7306,1.0468,0.0000,16.5801,0.0000,25.4284,0.0000,0.0000,1.1039,0.0244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.292,-8.390,1.517,0.205,0.830,-0.536722,0.955294,0.503931,0.047147,-0.039465,0.068095,0.001721
240,980.50,2.000,-11.079,0.7120,3.3403,52.9396,0.1403,2.7317,1.0446,0.0000,16.6032,0.0000,25.4093,0.0000,0.0000,1.1068,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.690,-8.715,1.575,0.213,0.862,-0.537355,0.955172,0.504689,0.047199,-0.039529,0.068100,0.001724
241,980.00,2.000,-11.094,0.7386,3.3407,52.9339,0.1401,2.7329,1.0423,0.0000,16.6263,0.0000,25.3903,0.0000,0.0000,1.1098,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.088,-9.040,1.634,0.221,0.894,-0.537988,0.955050,0.505447,0.047252,-0.039593,0.068107,0.001727
242,979.50,2.000,-11.109,0.7652,3.3410,52.9282,0.1398,2.7340,1.0401,0.0000,16.6493,0.0000,25.3712,0.0000,0.0000,1.1127,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.484,-9.365,1.692,0.229,0.926,-0.538621,0.954928,0.506204,0.047304,-0.039658,0.068113,0.001730
243,979.00,2.000,-11.124,0.7918,3.3414,52.9226,0.1396,2.7352,1.0379,0.0000,16.6724,0.0000,25.3521,0.0000,0.0000,1.1156,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.880,-9.688,1.750,0.237,0.958,-0.539253,0.954806,0.506960,0.047357,-0.039722,0.068119,0.001732
244,978.50,2.000,-11.139,0.8183,3.3417,52.9169,0.1394,2.7363,1.0357,0.0000,16.6954,0.0000,25.3331,0.0000,0.0000,1.1186,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.274,-10.011,1.809,0.245,0.990,-0.539884,0.954684,0.507715,0.047409,-0.039786,0.068126,0.001735
245,978.00,2.000,-11.154,0.8447,3.3421,52.9112,0.1392,2.7375,1.0335,0.0000,16.7184,0.0000,25.3141,0.0000,0.0000,1.1215,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.668,-10.333,1.866,0.253,1.022,-0.540515,0.954562,0.508470,0.047462,-0.039851,0.068133,0.001738
246,977.50,2.000,-11.168,0.8711,3.3424,52.9056,0.1389,2.7387,1.0313,0.0000,16.7414,0.0000,25.2951,0.0000,0.0000,1.1245,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.060,-10.654,1.924,0.261,1.054,-0.541145,0.954439,0.509224,0.047515,-0.039915,0.068141,0.001741
247,977.00,2.000,-11.183,0.8974,3.3428,52.8999,0.1387,2.7398,1.0291,0.0000,16.7643,0.0000,25.2760,0.0000,0.0000,1.1274,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.452,-10.974,1.982,0.268,1.085,-0.541775,0.954317,0.509978,0.047568,-0.039979,0.068148,0.001744
248,976.50,2.000,-11.198,0.9237,3.3431,52.8942,0.1385,2.7410,1.0269,0.0000,16.7872,0.0000,25.2570,0.0000,0.0000,1.1304,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.843,-11.294,2.039,0.276,1.117,-0.542404,0.954194,0.510730,0.047621,-0.040044,0.068156,0.001747
249,976.00,2.000,-11.213,0.9499,3.3435,52.8885,0.1383,2.7422,1.0247,0.0000,16.8101,0.0000,25.2381,0.0000,0.0000,1.1333,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-14.232,-11.613,2.097,0.284,1.149,-0.543033,0.954071,0.511483,0.047674,-0.040108,0.068164,0.001750
250,975.50,2.000,-11.228,0.9761,3.3438,52.8828,0.1380,2.7434,1.0225,0.0000,16.8329,0.0000,25.2191,0.0000,0.0000,1.1363,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-14.621,-11.931,2.154,0.292,1.180,-0.543661,0.953948,0.512234,0.047727,-0.040173,0.068172,0.001752
251,975.00,2.000,-11.243,1.0022,3.3442,52.8771,0.1378,2.7446,1.0204,0.0000,16.8558,0.0000,25.2001,0.0000,0.0000,1.1392,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.008,-12.249,2.211,0.300,1.211,-0.544288,0.953825,0.512984,0.047781,-0.040237,0.068180,0.001755
252,974.50,2.000,-11.258,1.0283,3.3445,52.8715,0.1376,2.7458,1.0182,0.0000,16.8786,0.0000,25.1812,0.0000,0.0000,1.1422,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.395,-12.565,2.268,0.307,1.243,-0.544915,0.953702,0.513734,0.047834,-0.040302,0.068189,0.001758
253,974.00,2.000,-11.273,1.0543,3.3449,52.8658,0.1374,2.7471,1.0161,0.0000,16.9013,0.0000,25.1622,0.0000,0.0000,1.1452,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.781,-12.881,2.325,0.315,1.274,-0.545542,0.953578,0.514483,0.047887,-0.040367,0.068198,0.001761
254,973.50,2.000,-11.287,1.0803,3.3452,52.8601,0.1372,2.7483,1.0139,0.0000,16.9241,0.0000,25.1433,0.0000,0.0000,1.1481,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.165,-13.197,2.381,0.323,1.305,-0.546167,0.953455,0.515232,0.047941,-0.040431,0.068207,0.001764
255,973.00,2.000,-11.302,1.1062,3.3456,52.8544,0.1369,2.7495,1.0118,0.0000,16.9468,0.0000,25.1244,0.0000,0.0000,1.1511,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.549,-13.511,2.438,0.331,1.336,-0.546792,0.953331,0.515979,0.047995,-0.040496,0.068216,0.001767
256,972.50,2.000,-11.317,1.1320,3.3459,52.8487,0.1367,2.7508,1.0097,0.0000,16.9695,0.0000,25.1055,0.0000,0.0000,1.1541,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.932,-13.825,2.494,0.338,1.367,-0.547417,0.953207,0.516726,0.048048,-0.040561,0.068226,0.001770
257,972.00,2.000,-11.332,1.1578,3.3463,52.8430,0.1365,2.7520,1.0076,0.0000,16.9921,0.0000,25.0866,0.0000,0.0000,1.1571,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-17.313,-14.138,2.550,0.346,1.398,-0.548040,0.953083,0.517472,0.048102,-0.040626,0.068236,0.001773
258,971.50,2.000,-11.347,1.1836,3.3466,52.8373,0.1363,2.7533,1.0055,0.0000,17.0148,0.0000,25.0678,0.0000,0.0000,1.1600,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-17.694,-14.450,2.606,0.354,1.429,-0.548663,0.952959,0.518218,0.048156,-0.040691,0.068246,0.001776
259,971.00,2.000,-11.361,1.2093,3.3470,52.8316,0.1361,2.7545,1.0034,0.0000,17.0374,0.0000,25.0489,0.0000,0.0000,1.1630,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-18.074,-14.762,2.662,0.361,1.460,-0.549286,0.952835,0.518962,0.048210,-0.040756,0.068256,0.001779
260,970.50,2.000,-11.376,1.2349,3.3473,52.8258,0.1359,2.7558,1.0013,0.0000,17.0599,0.0000,25.0301,0.0000,0.0000,1.1660,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-18.453,-15.073,2.718,0.369,1.491,-0.549908,0.952711,0.519706,0.048264,-0.040821,0.068267,0.001782
261,970.00,2.000,-11.391,1.2605,3.3477,52.8201,0.1356,2.7571,0.9992,0.0000,17.0825,0.0000,25.0112,0.0000,0.0000,1.1690,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-18.831,-15.383,2.774,0.377,1.522,-0.550529,0.952586,0.520448,0.048318,-0.040886,0.068277,0.001785
262,969.50,2.000,-11.406,1.2861,3.3480,52.8144,0.1354,2.7584,0.9971,0.0000,17.1050,0.0000,24.9924,0.0000,0.0000,1.1720,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.208,-15.692,2.829,0.384,1.552,-0.551149,0.952462,0.521190,0.048372,-0.040951,0.068288,0.001787
263,969.00,2.000,-11.421,1.3138,3.3484,52.8091,0.1352,2.7588,0.9948,0.0000,17.1287,0.0000,24.9737,0.0000,0.0000,1.1743,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.617,-16.028,2.889,0.392,1.585,-0.551816,0.952364,0.521972,0.048411,-0.041000,0.068279,0.001790
264,968.50,2.000,-11.438,1.3511,3.3488,52.8055,0.1350,2.7555,0.9919,0.0000,17.1579,0.0000,24.9553,0.0000,0.0000,1.1736,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.169,-16.481,2.971,0.403,1.630,-0.552684,0.952385,0.522927,0.048381,-0.040982,0.068182,0.001790
265,968.00,2.000,-11.455,1.3883,3.3492,52.8019,0.1348,2.7522,0.9889,0.0000,17.1871,0.0000,24.9369,0.0000,0.0000,1.1729,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.718,-16.931,3.051,0.415,1.675,-0.553550,0.952406,0.523880,0.048352,-0.040963,0.068086,0.001790
266,967.50,2.000,-11.472,1.4253,3.3496,52.7983,0.1346,2.7490,0.9859,0.0000,17.2161,0.0000,24.9186,0.0000,0.0000,1.1722,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.264,-17.379,3.132,0.426,1.719,-0.554416,0.952428,0.524831,0.048322,-0.040945,0.067989,0.001790
267,967.00,2.000,-11.489,1.4621,3.3500,52.7947,0.1343,2.7457,0.9830,0.0000,17.2451,0.0000,24.9003,0.0000,0.0000,1.1715,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.808,-17.824,3.212,0.436,1.763,-0.555280,0.952450,0.525780,0.048293,-0.040927,0.067893,0.001790
268,966.50,2.000,-11.505,1.4988,3.3504,52.7911,0.1341,2.7425,0.9800,0.0000,17.2741,0.0000,24.8821,0.0000,0.0000,1.1708,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.348,-18.268,3.291,0.447,1.807,-0.556143,0.952473,0.526728,0.048263,-0.040908,0.067798,0.001790
269,966.00,2.000,-11.522,1.5352,3.3508,52.7875,0.1339,2.7392,0.9771,0.0000,17.3029,0.0000,24.8639,0.0000,0.0000,1.1701,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.885,-18.708,3.371,0.458,1.851,-0.557005,0.952496,0.527673,0.048234,-0.040890,0.067703,0.001790
270,965.50,2.000,-11.539,1.5715,3.3512,52.7840,0.1337,2.7360,0.9742,0.0000,17.3317,0.0000,24.8458,0.0000,0.0000,1.1693,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.420,-19.147,3.449,0.469,1.894,-0.557865,0.952519,0.528616,0.048205,-0.040872,0.067608,0.001790
271,965.00,2.000,-11.556,1.6076,3.3515,52.7804,0.1335,2.7328,0.9713,0.0000,17.3605,0.0000,24.8277,0.0000,0.0000,1.1686,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.951,-19.583,3.528,0.480,1.938,-0.558724,0.952542,0.529557,0.048175,-0.040853,0.067513,0.001789
272,964.50,2.000,-11.573,1.6436,3.3519,52.7768,0.1332,2.7296,0.9684,0.0000,17.3891,0.0000,24.8097,0.0000,0.0000,1.1678,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.480,-20.017,3.605,0.490,1.981,-0.559581,0.952566,0.530496,0.048146,-0.040835,0.067419,0.001789
273,964.00,2.000,-11.590,1.6794,3.3523,52.7733,0.1330,2.7264,0.9655,0.0000,17.4177,0.0000,24.7917,0.0000,0.0000,1.1671,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.006,-20.449,3.683,0.501,2.023,-0.560437,0.952591,0.531433,0.048116,-0.040817,0.067325,0.001789
274,963.50,2.000,-11.606,1.7150,3.3527,52.7697,0.1328,2.7232,0.9627,0.0000,17.4462,0.0000,24.7738,0.0000,0.0000,1.1663,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.529,-20.879,3.760,0.512,2.066,-0.561292,0.952615,0.532368,0.048087,-0.040799,0.067231,0.001789
275,963.00,2.000,-11.623,1.7504,3.3531,52.7662,0.1326,2.7200,0.9598,0.0000,17.4747,0.0000,24.7559,0.0000,0.0000,1.1655,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.049,-21.306,3.837,0.522,2.108,-0.562145,0.952640,0.533301,0.048058,-0.040781,0.067138,0.001789
276,962.50,2.000,-11.640,1.7857,3.3535,52.7627,0.1324,2.7168,0.9570,0.0000,17.5031,0.0000,24.7381,0.0000,0.0000,1.1647,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.566,-21.731,3.913,0.532,2.151,-0.562997,0.952665,0.534232,0.048028,-0.040763,0.067045,0.001789
277,962.00,2.000,-11.657,1.8208,3.3539,52.7591,0.1321,2.7136,0.9541,0.0000,17.5314,0.0000,24.7203,0.0000,0.0000,1.1640,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.081,-22.154,3.989,0.543,2.193,-0.563847,0.952691,0.535160,0.047999,-0.040744,0.066952,0.001789
278,961.50,2.000,-11.673,1.8557,3.3543,52.7556,0.1319,2.7105,0.9513,0.0000,17.5596,0.0000,24.7026,0.0000,0.0000,1.1632,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.593,-22.575,4.064,0.553,2.234,-0.564696,0.952717,0.536087,0.047970,-0.040726,0.066860,0.001788
279,961.00,2.000,-11.690,1.8904,3.3547,52.7521,0.1317,2.7073,0.9485,0.0000,17.5878,0.0000,24.6849,0.0000,0.0000,1.1623,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.102,-22.994,4.139,0.564,2.276,-0.565543,0.952743,0.537011,0.047940,-0.040708,0.066768,0.001788
280,960.50,2.000,-11.707,1.9250,3.3550,52.7486,0.1315,2.7042,0.9457,0.0000,17.6159,0.0000,24.6673,0.0000,0.0000,1.1615,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.608,-23.410,4.213,0.574,2.317,-0.566389,0.952770,0.537933,0.047911,-0.040690,0.066676,0.001788
281,960.00,2.000,-11.723,1.9595,3.3554,52.7451,0.1313,2.7011,0.9429,0.0000,17.6439,0.0000,24.6498,0.0000,0.0000,1.1607,0.0253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.112,-23.824,4.288,0.584,2.358,-0.567233,0.952797,0.538853,0.047882,-0.040672,0.066585,0.001788
282,959.50,2.000,-11.740,1.9937,3.3558,52.7416,0.1310,2.6979,0.9402,0.0000,17.6718,0.0000,24.6322,0.0000,0.0000,1.1599,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.613,-24.237,4.361,0.594,2.399,-0.568075,0.952824,0.539771,0.047853,-0.040654,0.066494,0.001788
283,959.00,2.000,-11.757,2.0278,3.3562,52.7382,0.1308,2.6948,0.9374,0.0000,17.6997,0.0000,24.6148,0.0000,0.0000,1.1590,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.111,-24.647,4.435,0.604,2.440,-0.568916,0.952852,0.540687,0.047823,-0.040636,0.066403,0.001787
284,958.50,2.000,-11.773,2.0617,3.3566,52.7347,0.1306,2.6917,0.9347,0.0000,17.7275,0.0000,24.5974,0.0000,0.0000,1.1582,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.606,-25.054,4.508,0.614,2.480,-0.569755,0.952880,0.541600,0.047794,-0.040618,0.066313,0.001787
285,958.00,2.000,-11.790,2.0955,3.3570,52.7312,0.1304,2.6886,0.9319,0.0000,17.7552,0.0000,24.5800,0.0000,0.0000,1.1573,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.099,-25.460,4.580,0.624,2.520,-0.570593,0.952908,0.542511,0.047765,-0.040600,0.066223,0.001787
286,957.50,2.000,-11.806,2.1291,3.3574,52.7278,0.1302,2.6855,0.9292,0.0000,17.7829,0.0000,24.5627,0.0000,0.0000,1.1565,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.589,-25.864,4.652,0.634,2.560,-0.571429,0.952937,0.543420,0.047735,-0.040582,0.066133,0.001787
287,957.00,2.000,-11.823,2.1626,3.3577,52.7244,0.1299,2.6825,0.9265,0.0000,17.8105,0.0000,24.5455,0.0000,0.0000,1.1556,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.077,-26.265,4.724,0.644,2.600,-0.572264,0.952965,0.544327,0.047706,-0.040564,0.066043,0.001787
288,956.50,2.000,-11.839,2.1959,3.3581,52.7209,0.1297,2.6794,0.9238,0.0000,17.8380,0.0000,24.5283,0.0000,0.0000,1.1547,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.562,-26.665,4.796,0.654,2.640,-0.573096,0.952995,0.545231,0.047677,-0.040546,0.065954,0.001786
289,956.00,2.000,-11.856,2.2290,3.3585,52.7175,0.1295,2.6763,0.9211,0.0000,17.8654,0.0000,24.5111,0.0000,0.0000,1.1539,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.044,-27.062,4.867,0.664,2.679,-0.573927,0.953024,0.546133,0.047648,-0.040529,0.065865,0.001786
290,955.50,2.000,-11.872,2.2620,3.3589,52.7141,0.1293,2.6733,0.9184,0.0000,17.8927,0.0000,24.4941,0.0000,0.0000,1.1530,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.524,-27.458,4.937,0.673,2.719,-0.574757,0.953054,0.547033,0.047618,-0.040511,0.065776,0.001786
