Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
23,1089.00,2.000,-8.957,9.9999999999999e+01,2.2800,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6846302408938e+03,-1.2934701936216e+03,2.8716370977658e+02,4.3858705773311e+01,1.4158201014345e+02,4.7815377e-01,4.2528486e-02,5.9651159e-03,5.5194616e-03,2.8878230e+00,4.6814775e-02,1.6380880e-03,1.8658033e-02,1.5525231e+00,7.5423779e-01,3.8238608e-02,2.3927529e-05,7.2291656e-03,9.2380545e-02,5.8057027e-01,4.1736909e-01,4.1736909e-01,4.1736909e-01,1.2637704e-01,3.5141,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6846302408938e+03,-1.2934701936216e+03, 2.8716370977658e+02, 4.3858705773311e+01, 1.4158201014345e+02, 4.1709165344373e-03,-3.6014073637844e-04, 9.5098942408269e-05, 8.2113854029318e-06, 4.1709165344373e-03,-3.6014073637844e-04, 9.5098942408269e-05, 8.2113854029318e-06
24,1088.50,2.000,-8.965,9.9999999999999e+01,2.2802,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6844866720329e+03,-1.2935409841105e+03,2.8711173056399e+02,4.3856620315043e+01,1.4157994477038e+02,4.7814595e-01,4.2563110e-02,5.9596311e-03,5.5206565e-03,2.8901837e+00,4.6837172e-02,1.6385935e-03,1.8659454e-02,1.5534381e+00,7.5448231e-01,3.8236774e-02,2.3863961e-05,7.2252058e-03,9.2545959e-02,5.8070268e-01,4.1741369e-01,4.1741369e-01,4.1741369e-01,1.2645596e-01,3.5170,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6844866720329e+03,-1.2935409841105e+03, 2.8711173056399e+02, 4.3856620315043e+01, 1.4157994477038e+02, 4.1709165344373e-03,-3.6017508718905e-04, 9.5103464527717e-05, 8.2125591211028e-06, 4.1709165344373e-03,-3.6017508718905e-04, 9.5103464527717e-05, 8.2125591211028e-06
25,1088.00,2.000,-8.972,9.9999999999999e+01,2.2803,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6843431291662e+03,-1.2936117735658e+03,2.8705973302020e+02,4.3854534856776e+01,1.4157787609579e+02,4.7813811e-01,4.2597788e-02,5.9541474e-03,5.5218525e-03,2.8925481e+00,4.6859597e-02,1.6390995e-03,1.8660875e-02,1.5543544e+00,7.5472709e-01,3.8234939e-02,2.3800516e-05,7.2212453e-03,9.2711791e-02,5.8083522e-01,4.1745833e-01,4.1745833e-01,4.1745833e-01,1.2653500e-01,3.5199,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6843431291662e+03,-1.2936117735658e+03, 2.8705973302020e+02, 4.3854534856776e+01, 1.4157787609579e+02, 4.1709165344373e-03,-3.6020943799966e-04, 9.5107987077255e-05, 8.2137329509037e-06, 4.1709165344373e-03,-3.6020943799966e-04, 9.5107987077255e-05, 8.2137329509037e-06
26,1087.50,2.000,-8.980,9.9999999999999e+01,2.2804,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6841996123029e+03,-1.2936825619860e+03,2.8700771713295e+02,4.3852449398509e+01,1.4157580411688e+02,4.7813028e-01,4.2632520e-02,5.9486646e-03,5.5230497e-03,2.8949161e+00,4.6882049e-02,1.6396060e-03,1.8662298e-02,1.5552719e+00,7.5497213e-01,3.8233103e-02,2.3737193e-05,7.2172841e-03,9.2878043e-02,5.8096789e-01,4.1750300e-01,4.1750300e-01,4.1750300e-01,1.2661414e-01,3.5228,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6841996123029e+03,-1.2936825619860e+03, 2.8700771713295e+02, 4.3852449398509e+01, 1.4157580411688e+02, 4.1709165344373e-03,-3.6024378881027e-04, 9.5112510056944e-05, 8.2149068923506e-06, 4.1709165344373e-03,-3.6024378881027e-04, 9.5112510056944e-05, 8.2149068923506e-06
27,1087.00,2.000,-8.987,9.9999999999999e+01,2.2805,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6840561214522e+03,-1.2937533493694e+03,2.8695568288998e+02,4.3850363940242e+01,1.4157372883088e+02,4.7812243e-01,4.2667306e-02,5.9431829e-03,5.5242480e-03,2.8972878e+00,4.6904528e-02,1.6401131e-03,1.8663722e-02,1.5561906e+00,7.5521743e-01,3.8231265e-02,2.3673991e-05,7.2133221e-03,9.3044715e-02,5.8110069e-01,4.1754772e-01,4.1754772e-01,4.1754772e-01,1.2669338e-01,3.5257,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6840561214522e+03,-1.2937533493694e+03, 2.8695568288998e+02, 4.3850363940242e+01, 1.4157372883088e+02, 4.1709165344373e-03,-3.6027813962087e-04, 9.5117033466845e-05, 8.2160809454592e-06, 4.1709165344373e-03,-3.6027813962087e-04, 9.5117033466845e-05, 8.2160809454592e-06
28,1086.50,2.000,-8.995,9.9999999999999e+01,2.2806,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6839126566231e+03,-1.2938241357143e+03,2.8690363027900e+02,4.3848278481975e+01,1.4157165023501e+02,4.7811458e-01,4.2702146e-02,5.9377023e-03,5.5254475e-03,2.8996632e+00,4.6927035e-02,1.6406207e-03,1.8665147e-02,1.5571106e+00,7.5546299e-01,3.8229426e-02,2.3610912e-05,7.2093593e-03,9.3211810e-02,5.8123361e-01,4.1759247e-01,4.1759247e-01,4.1759247e-01,1.2677274e-01,3.5286,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6839126566231e+03,-1.2938241357143e+03, 2.8690363027900e+02, 4.3848278481975e+01, 1.4157165023501e+02, 4.1709165344373e-03,-3.6031249043148e-04, 9.5121557307020e-05, 8.2172551102457e-06, 4.1709165344373e-03,-3.6031249043148e-04, 9.5121557307020e-05, 8.2172551102457e-06
29,1086.00,2.000,-9.002,9.9999999999999e+01,2.2807,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6837692178250e+03,-1.2938949210191e+03,2.8685155928772e+02,4.3846193023707e+01,1.4156956832646e+02,4.7810673e-01,4.2737039e-02,5.9322226e-03,5.5266481e-03,2.9020423e+00,4.6949569e-02,1.6411288e-03,1.8666573e-02,1.5580317e+00,7.5570881e-01,3.8227585e-02,2.3547955e-05,7.2053959e-03,9.3379327e-02,5.8136667e-01,4.1763726e-01,4.1763726e-01,4.1763726e-01,1.2685220e-01,3.5316,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6837692178250e+03,-1.2938949210191e+03, 2.8685155928772e+02, 4.3846193023707e+01, 1.4156956832646e+02, 4.1709165344373e-03,-3.6034684124209e-04, 9.5126081577530e-05, 8.2184293867258e-06, 4.1709165344373e-03,-3.6034684124209e-04, 9.5126081577530e-05, 8.2184293867258e-06
30,1085.50,2.000,-9.009,9.9999999999999e+01,2.2808,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6836258050669e+03,-1.2939657052821e+03,2.8679946990383e+02,4.3844107565440e+01,1.4156748310246e+02,4.7809887e-01,4.2771988e-02,5.9267440e-03,5.5278498e-03,2.9044251e+00,4.6972130e-02,1.6416375e-03,1.8668001e-02,1.5589541e+00,7.5595489e-01,3.8225744e-02,2.3485119e-05,7.2014317e-03,9.3547270e-02,5.8149985e-01,4.1768208e-01,4.1768208e-01,4.1768208e-01,1.2693177e-01,3.5345,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6836258050669e+03,-1.2939657052821e+03, 2.8679946990383e+02, 4.3844107565440e+01, 1.4156748310246e+02, 4.1709165344373e-03,-3.6038119205270e-04, 9.5130606278436e-05, 8.2196037749156e-06, 4.1709165344373e-03,-3.6038119205270e-04, 9.5130606278436e-05, 8.2196037749156e-06
31,1085.00,2.000,-9.017,9.9999999999999e+01,2.2809,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6834824183581e+03,-1.2940364885016e+03,2.8674736211502e+02,4.3842022107173e+01,1.4156539456020e+02,4.7809100e-01,4.2806990e-02,5.9212664e-03,5.5290527e-03,2.9068117e+00,4.6994719e-02,1.6421467e-03,1.8669429e-02,1.5598777e+00,7.5620123e-01,3.8223901e-02,2.3422405e-05,7.1974667e-03,9.3715638e-02,5.8163316e-01,4.1772695e-01,4.1772695e-01,4.1772695e-01,1.2701145e-01,3.5374,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6834824183581e+03,-1.2940364885016e+03, 2.8674736211502e+02, 4.3842022107173e+01, 1.4156539456020e+02, 4.1709165344373e-03,-3.6041554286330e-04, 9.5135131409801e-05, 8.2207782748309e-06, 4.1709165344373e-03,-3.6041554286330e-04, 9.5135131409801e-05, 8.2207782748309e-06
32,1084.50,2.000,-9.024,9.9999999999999e+01,2.2810,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6833390577078e+03,-1.2941072706761e+03,2.8669523590895e+02,4.3839936648906e+01,1.4156330269689e+02,4.7808313e-01,4.2842047e-02,5.9157899e-03,5.5302567e-03,2.9092019e+00,4.7017335e-02,1.6426564e-03,1.8670859e-02,1.5608026e+00,7.5644784e-01,3.8222056e-02,2.3359812e-05,7.1935011e-03,9.3884434e-02,5.8176659e-01,4.1777185e-01,4.1777185e-01,4.1777185e-01,1.2709124e-01,3.5403,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6833390577078e+03,-1.2941072706761e+03, 2.8669523590895e+02, 4.3839936648906e+01, 1.4156330269689e+02, 4.1709165344373e-03,-3.6044989367391e-04, 9.5139656971685e-05, 8.2219528864878e-06, 4.1709165344373e-03,-3.6044989367391e-04, 9.5139656971685e-05, 8.2219528864878e-06
33,1084.00,2.000,-9.032,9.9999999999999e+01,2.2811,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6831957231253e+03,-1.2941780518037e+03,2.8664309127328e+02,4.3837851190639e+01,1.4156120750973e+02,4.7807525e-01,4.2877158e-02,5.9103143e-03,5.5314619e-03,2.9115959e+00,4.7039979e-02,1.6431666e-03,1.8672290e-02,1.5617286e+00,7.5669470e-01,3.8220211e-02,2.3297341e-05,7.1895347e-03,9.4053658e-02,5.8190016e-01,4.1781679e-01,4.1781679e-01,4.1781679e-01,1.2717114e-01,3.5432,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6831957231253e+03,-1.2941780518037e+03, 2.8664309127328e+02, 4.3837851190639e+01, 1.4156120750973e+02, 4.1709165344373e-03,-3.6048424448452e-04, 9.5144182964150e-05, 8.2231276099021e-06, 4.1709165344373e-03,-3.6048424448452e-04, 9.5144182964150e-05, 8.2231276099021e-06
34,1083.50,2.000,-9.039,9.9999999999999e+01,2.2812,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6830524146196e+03,-1.2942488318830e+03,2.8659092819566e+02,4.3835765732371e+01,1.4155910899592e+02,4.7806737e-01,4.2912324e-02,5.9048399e-03,5.5326683e-03,2.9139936e+00,4.7062650e-02,1.6436774e-03,1.8673722e-02,1.5626559e+00,7.5694183e-01,3.8218364e-02,2.3234991e-05,7.1855675e-03,9.4223313e-02,5.8203386e-01,4.1786177e-01,4.1786177e-01,4.1786177e-01,1.2725115e-01,3.5462,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6830524146196e+03,-1.2942488318830e+03, 2.8659092819566e+02, 4.3835765732371e+01, 1.4155910899592e+02, 4.1709165344373e-03,-3.6051859529513e-04, 9.5148709387258e-05, 8.2243024450898e-06, 4.1709165344373e-03,-3.6051859529513e-04, 9.5148709387258e-05, 8.2243024450898e-06
35,1083.00,2.000,-9.047,9.9999999999999e+01,2.2814,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6829091322002e+03,-1.2943196109122e+03,2.8653874666370e+02,4.3833680274104e+01,1.4155700715264e+02,4.7805948e-01,4.2947545e-02,5.8993664e-03,5.5338758e-03,2.9163950e+00,4.7085350e-02,1.6441888e-03,1.8675155e-02,1.5635845e+00,7.5718922e-01,3.8216516e-02,2.3172762e-05,7.1815996e-03,9.4393399e-02,5.8216768e-01,4.1790679e-01,4.1790679e-01,4.1790679e-01,1.2733127e-01,3.5491,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6829091322002e+03,-1.2943196109122e+03, 2.8653874666370e+02, 4.3833680274104e+01, 1.4155700715264e+02, 4.1709165344373e-03,-3.6055294610573e-04, 9.5153236241069e-05, 8.2254773920669e-06, 4.1709165344373e-03,-3.6055294610573e-04, 9.5153236241069e-05, 8.2254773920669e-06
36,1082.50,2.000,-9.054,9.9999999999999e+01,2.2815,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6827658758761e+03,-1.2943903888896e+03,2.8648654666503e+02,4.3831594815837e+01,1.4155490197708e+02,4.7805158e-01,4.2982821e-02,5.8938940e-03,5.5350844e-03,2.9188002e+00,4.7108076e-02,1.6447006e-03,1.8676589e-02,1.5645142e+00,7.5743688e-01,3.8214667e-02,2.3110654e-05,7.1776310e-03,9.4563918e-02,5.8230164e-01,4.1795184e-01,4.1795184e-01,4.1795184e-01,1.2741149e-01,3.5520,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6827658758761e+03,-1.2943903888896e+03, 2.8648654666503e+02, 4.3831594815837e+01, 1.4155490197708e+02, 4.1709165344373e-03,-3.6058729691634e-04, 9.5157763525645e-05, 8.2266524508494e-06, 4.1709165344373e-03,-3.6058729691634e-04, 9.5157763525645e-05, 8.2266524508494e-06
37,1082.00,2.000,-9.062,9.9999999999999e+01,2.2816,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6826226456566e+03,-1.2944611658136e+03,2.8643432818726e+02,4.3829509357570e+01,1.4155279346644e+02,4.7804368e-01,4.3018152e-02,5.8884227e-03,5.5362942e-03,2.9212092e+00,4.7130831e-02,1.6452130e-03,1.8678025e-02,1.5654452e+00,7.5768480e-01,3.8212816e-02,2.3048667e-05,7.1736617e-03,9.4734871e-02,5.8243572e-01,4.1799694e-01,4.1799694e-01,4.1799694e-01,1.2749183e-01,3.5550,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6826226456566e+03,-1.2944611658136e+03, 2.8643432818726e+02, 4.3829509357570e+01, 1.4155279346644e+02, 4.1709165344373e-03,-3.6062164772695e-04, 9.5162291241049e-05, 8.2278276214531e-06, 4.1709165344373e-03,-3.6062164772695e-04, 9.5162291241049e-05, 8.2278276214531e-06
38,1081.50,2.000,-9.070,9.9999999999999e+01,2.2817,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6824794415510e+03,-1.2945319416825e+03,2.8638209121798e+02,4.3827423899302e+01,1.4155068161789e+02,4.7803577e-01,4.3053538e-02,5.8829523e-03,5.5375052e-03,2.9236219e+00,4.7153613e-02,1.6457260e-03,1.8679461e-02,1.5663775e+00,7.5793298e-01,3.8210965e-02,2.2986800e-05,7.1696916e-03,9.4906260e-02,5.8256994e-01,4.1804207e-01,4.1804207e-01,4.1804207e-01,1.2757228e-01,3.5579,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6824794415510e+03,-1.2945319416825e+03, 2.8638209121798e+02, 4.3827423899302e+01, 1.4155068161789e+02, 4.1709165344373e-03,-3.6065599853756e-04, 9.5166819387340e-05, 8.2290029038941e-06, 4.1709165344373e-03,-3.6065599853756e-04, 9.5166819387340e-05, 8.2290029038941e-06
39,1081.00,2.000,-9.077,9.9999999999999e+01,2.2818,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6823362635684e+03,-1.2946027164947e+03,2.8632983574477e+02,4.3825338441035e+01,1.4154856642861e+02,4.7802786e-01,4.3088979e-02,5.8774831e-03,5.5387173e-03,2.9260384e+00,4.7176424e-02,1.6462395e-03,1.8680899e-02,1.5673110e+00,7.5818143e-01,3.8209112e-02,2.2925054e-05,7.1657208e-03,9.5078086e-02,5.8270428e-01,4.1808724e-01,4.1808724e-01,4.1808724e-01,1.2765283e-01,3.5608,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6823362635684e+03,-1.2946027164947e+03, 2.8632983574477e+02, 4.3825338441035e+01, 1.4154856642861e+02, 4.1709165344373e-03,-3.6069034934816e-04, 9.5171347964581e-05, 8.2301782981882e-06, 4.1709165344373e-03,-3.6069034934816e-04, 9.5171347964581e-05, 8.2301782981882e-06
40,1080.50,2.000,-9.085,9.9999999999999e+01,2.2819,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6821931117183e+03,-1.2946734902484e+03,2.8627756175519e+02,4.3823252982768e+01,1.4154644789579e+02,4.7801994e-01,4.3124476e-02,5.8720149e-03,5.5399306e-03,2.9284587e+00,4.7199262e-02,1.6467535e-03,1.8682338e-02,1.5682457e+00,7.5843014e-01,3.8207257e-02,2.2863429e-05,7.1617493e-03,9.5250350e-02,5.8283876e-01,4.1813244e-01,4.1813244e-01,4.1813244e-01,1.2773350e-01,3.5638,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6821931117183e+03,-1.2946734902484e+03, 2.8627756175519e+02, 4.3823252982768e+01, 1.4154644789579e+02, 4.1709165344373e-03,-3.6072470015877e-04, 9.5175876972834e-05, 8.2313538043516e-06, 4.1709165344373e-03,-3.6072470015877e-04, 9.5175876972834e-05, 8.2313538043516e-06
41,1080.00,2.000,-9.092,9.9999999999999e+01,2.2820,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6820499860098e+03,-1.2947442629420e+03,2.8622526923680e+02,4.3821167524501e+01,1.4154432601659e+02,4.7801202e-01,4.3160028e-02,5.8665477e-03,5.5411450e-03,2.9308828e+00,4.7222128e-02,1.6472680e-03,1.8683779e-02,1.5691817e+00,7.5867912e-01,3.8205402e-02,2.2801923e-05,7.1577770e-03,9.5423053e-02,5.8297337e-01,4.1817769e-01,4.1817769e-01,4.1817769e-01,1.2781428e-01,3.5667,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6820499860098e+03,-1.2947442629420e+03, 2.8622526923680e+02, 4.3821167524501e+01, 1.4154432601659e+02, 4.1709165344373e-03,-3.6075905096938e-04, 9.5180406412159e-05, 8.2325294224001e-06, 4.1709165344373e-03,-3.6075905096938e-04, 9.5180406412159e-05, 8.2325294224001e-06
42,1079.50,2.000,-9.100,9.9999999999999e+01,2.2821,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6819068864522e+03,-1.2948150345739e+03,2.8617295817714e+02,4.3819082066234e+01,1.4154220078819e+02,4.7800409e-01,4.3195636e-02,5.8610816e-03,5.5423606e-03,2.9333107e+00,4.7245022e-02,1.6477831e-03,1.8685220e-02,1.5701190e+00,7.5892837e-01,3.8203545e-02,2.2740538e-05,7.1538040e-03,9.5596198e-02,5.8310810e-01,4.1822298e-01,4.1822298e-01,4.1822298e-01,1.2789517e-01,3.5696,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6819068864522e+03,-1.2948150345739e+03, 2.8617295817714e+02, 4.3819082066234e+01, 1.4154220078819e+02, 4.1709165344373e-03,-3.6079340177999e-04, 9.5184936282619e-05, 8.2337051523498e-06, 4.1709165344373e-03,-3.6079340177999e-04, 9.5184936282619e-05, 8.2337051523498e-06
43,1079.00,2.000,-9.107,9.9999999999999e+01,2.2822,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6817638130547e+03,-1.2948858051422e+03,2.8612062856374e+02,4.3816996607966e+01,1.4154007220775e+02,4.7799616e-01,4.3231299e-02,5.8556165e-03,5.5435774e-03,2.9357424e+00,4.7267944e-02,1.6482988e-03,1.8686663e-02,1.5710575e+00,7.5917788e-01,3.8201686e-02,2.2679273e-05,7.1498303e-03,9.5769786e-02,5.8324297e-01,4.1826830e-01,4.1826830e-01,4.1826830e-01,1.2797617e-01,3.5726,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6817638130547e+03,-1.2948858051422e+03, 2.8612062856374e+02, 4.3816996607966e+01, 1.4154007220775e+02, 4.1709165344373e-03,-3.6082775259059e-04, 9.5189466584275e-05, 8.2348809942165e-06, 4.1709165344373e-03,-3.6082775259059e-04, 9.5189466584275e-05, 8.2348809942165e-06
44,1078.50,2.000,-9.115,9.9999999999999e+01,2.2823,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6816207658267e+03,-1.2949565746455e+03,2.8606828038411e+02,4.3814911149699e+01,1.4153794027243e+02,4.7798821e-01,4.3267019e-02,5.8501526e-03,5.5447953e-03,2.9381779e+00,4.7290894e-02,1.6488150e-03,1.8688106e-02,1.5719972e+00,7.5942766e-01,3.8199827e-02,2.2618128e-05,7.1458558e-03,9.5943817e-02,5.8337797e-01,4.1831366e-01,4.1831366e-01,4.1831366e-01,1.2805728e-01,3.5755,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6816207658267e+03,-1.2949565746455e+03, 2.8606828038411e+02, 4.3814911149699e+01, 1.4153794027243e+02, 4.1709165344373e-03,-3.6086210340120e-04, 9.5193997317188e-05, 8.2360569480164e-06, 4.1709165344373e-03,-3.6086210340120e-04, 9.5193997317188e-05, 8.2360569480164e-06
