Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
195,1003.00,2.000,-10.339,0.0004,4.7021,0.0000,8.6670,5.6626,48.0813,0.0000,32.9635,0.0000,4.6257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.003,-0.002,0.001,0.000,0.000,0.000000,-0.127353,0.647362,0.246762,0.233229
196,1002.50,2.000,-10.357,0.0090,4.7021,0.0000,8.6916,5.6629,48.0328,0.0000,32.9883,0.0000,4.6244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.073,-0.049,0.018,0.002,0.008,0.000000,-0.127278,0.646700,0.246691,0.233887
197,1002.00,2.000,-10.375,0.0176,4.7021,0.0000,8.7162,5.6631,47.9843,0.0000,33.0132,0.0000,4.6232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.142,-0.096,0.035,0.004,0.016,0.000000,-0.127204,0.646037,0.246620,0.234547
198,1001.50,2.000,-10.393,0.0261,4.7021,0.0000,8.7409,5.6634,47.9357,0.0000,33.0381,0.0000,4.6219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.211,-0.143,0.053,0.006,0.024,0.000000,-0.127130,0.645373,0.246550,0.235207
199,1001.00,2.000,-10.411,0.0346,4.7020,0.0000,8.7656,5.6636,47.8870,0.0000,33.0631,0.0000,4.6207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.280,-0.190,0.070,0.007,0.032,0.000000,-0.127057,0.644708,0.246479,0.235869
200,1000.50,2.000,-10.430,0.0432,4.7020,0.0000,8.7904,5.6638,47.8383,0.0000,33.0881,0.0000,4.6194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.348,-0.237,0.087,0.009,0.040,0.000000,-0.126983,0.644042,0.246409,0.236532
201,1000.00,2.000,-10.448,0.0516,4.7020,0.0000,8.8152,5.6641,47.7895,0.0000,33.1131,0.0000,4.6182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.417,-0.284,0.104,0.011,0.048,0.000000,-0.126910,0.643375,0.246339,0.237196
202,999.50,2.000,-10.466,0.0601,4.7020,0.0000,8.8400,5.6643,47.7406,0.0000,33.1382,0.0000,4.6169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.485,-0.331,0.121,0.013,0.056,0.000000,-0.126837,0.642707,0.246269,0.237861
203,999.00,2.000,-10.484,0.0685,4.7020,0.0000,8.8649,5.6645,47.6916,0.0000,33.1633,0.0000,4.6157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.553,-0.377,0.138,0.015,0.064,0.000000,-0.126765,0.642038,0.246199,0.238527
204,998.50,2.000,-10.502,0.0770,4.7020,0.0000,8.8899,5.6647,47.6426,0.0000,33.1884,0.0000,4.6145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.621,-0.424,0.155,0.016,0.071,0.000000,-0.126693,0.641369,0.246130,0.239195
205,998.00,2.000,-10.521,0.0854,4.7020,0.0000,8.9148,5.6649,47.5935,0.0000,33.2136,0.0000,4.6132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.689,-0.470,0.172,0.018,0.079,0.000000,-0.126621,0.640698,0.246060,0.239863
206,997.50,2.000,-10.539,0.0938,4.7020,0.0000,8.9399,5.6651,47.5443,0.0000,33.2388,0.0000,4.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.757,-0.516,0.189,0.020,0.087,0.000000,-0.126549,0.640026,0.245991,0.240533
207,997.00,2.000,-10.557,0.1021,4.7020,0.0000,8.9649,5.6653,47.4950,0.0000,33.2640,0.0000,4.6108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.824,-0.562,0.206,0.022,0.095,0.000000,-0.126478,0.639353,0.245921,0.241203
208,996.50,2.000,-10.575,0.1105,4.7020,0.0000,8.9900,5.6654,47.4457,0.0000,33.2893,0.0000,4.6095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.891,-0.608,0.223,0.023,0.103,0.000000,-0.126407,0.638680,0.245852,0.241875
209,996.00,2.000,-10.594,0.1188,4.7020,0.0000,9.0152,5.6656,47.3963,0.0000,33.3146,0.0000,4.6083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.959,-0.655,0.240,0.025,0.110,0.000000,-0.126336,0.638005,0.245783,0.242548
210,995.50,2.000,-10.612,0.1271,4.7019,0.0000,9.0404,5.6658,47.3469,0.0000,33.3399,0.0000,4.6071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.026,-0.700,0.256,0.027,0.118,0.000000,-0.126266,0.637330,0.245714,0.243222
211,995.00,2.000,-10.630,0.1353,4.7019,0.0000,9.0656,5.6659,47.2973,0.0000,33.3653,0.0000,4.6059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.092,-0.746,0.273,0.029,0.126,0.000000,-0.126196,0.636653,0.245646,0.243897
212,994.50,2.000,-10.649,0.1436,4.7019,0.0000,9.0909,5.6661,47.2477,0.0000,33.3907,0.0000,4.6047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.159,-0.792,0.290,0.031,0.133,0.000000,-0.126126,0.635976,0.245577,0.244573
213,994.00,2.000,-10.667,0.1518,4.7019,0.0000,9.1162,5.6662,47.1981,0.0000,33.4161,0.0000,4.6034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.226,-0.838,0.306,0.032,0.141,0.000000,-0.126056,0.635298,0.245509,0.245250
214,993.50,2.000,-10.685,0.1601,4.7019,0.0000,9.1415,5.6664,47.1483,0.0000,33.4416,0.0000,4.6022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.292,-0.883,0.323,0.034,0.149,0.000000,-0.125987,0.634619,0.245440,0.245928
215,993.00,2.000,-10.701,0.1674,4.7022,0.0000,9.1587,5.6634,47.1138,0.0000,33.4709,0.0000,4.5932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.351,-0.924,0.337,0.036,0.155,0.000000,-0.125577,0.634196,0.244976,0.246406
216,992.50,2.000,-10.716,0.1747,4.7026,0.0000,9.1757,5.6603,47.0796,0.0000,33.5002,0.0000,4.5841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.410,-0.964,0.352,0.037,0.162,0.000000,-0.125163,0.633777,0.244505,0.246880
217,992.00,2.000,-10.731,0.1820,4.7029,0.0000,9.1927,5.6573,47.0455,0.0000,33.5295,0.0000,4.5750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.468,-1.004,0.367,0.039,0.169,0.000000,-0.124750,0.633359,0.244036,0.247354
218,991.50,2.000,-10.746,0.1892,4.7033,0.0000,9.2097,5.6543,47.0113,0.0000,33.5588,0.0000,4.5659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.526,-1.044,0.381,0.040,0.176,0.000000,-0.124338,0.632941,0.243568,0.247829
219,991.00,2.000,-10.761,0.1964,4.7036,0.0000,9.2267,5.6512,46.9772,0.0000,33.5880,0.0000,4.5569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.584,-1.084,0.396,0.042,0.182,0.000000,-0.123927,0.632524,0.243101,0.248303
220,990.50,2.000,-10.777,0.2036,4.7040,0.0000,9.2437,5.6481,46.9431,0.0000,33.6172,0.0000,4.5478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.642,-1.124,0.410,0.043,0.189,0.000000,-0.123518,0.632106,0.242635,0.248777
221,990.00,2.000,-10.792,0.2108,4.7043,0.0000,9.2607,5.6451,46.9090,0.0000,33.6464,0.0000,4.5388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.699,-1.163,0.424,0.045,0.195,0.000000,-0.123111,0.631689,0.242171,0.249251
222,989.50,2.000,-10.807,0.2179,4.7047,0.0000,9.2777,5.6420,46.8749,0.0000,33.6755,0.0000,4.5298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.756,-1.203,0.439,0.046,0.202,0.000000,-0.122704,0.631272,0.241707,0.249725
223,989.00,2.000,-10.822,0.2250,4.7050,0.0000,9.2947,5.6389,46.8409,0.0000,33.7045,0.0000,4.5209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.813,-1.242,0.453,0.048,0.209,0.000000,-0.122299,0.630855,0.241245,0.250199
224,988.50,2.000,-10.837,0.2320,4.7054,0.0000,9.3117,5.6359,46.8069,0.0000,33.7335,0.0000,4.5120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.870,-1.281,0.467,0.049,0.215,0.000000,-0.121896,0.630439,0.240785,0.250673
225,988.00,2.000,-10.853,0.2391,4.7057,0.0000,9.3287,5.6328,46.7730,0.0000,33.7625,0.0000,4.5030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.926,-1.320,0.481,0.051,0.222,0.000000,-0.121493,0.630022,0.240325,0.251146
226,987.50,2.000,-10.868,0.2461,4.7060,0.0000,9.3457,5.6297,46.7390,0.0000,33.7914,0.0000,4.4942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.982,-1.358,0.495,0.052,0.228,0.000000,-0.121092,0.629606,0.239866,0.251620
227,987.00,2.000,-10.883,0.2531,4.7064,0.0000,9.3627,5.6266,46.7051,0.0000,33.8203,0.0000,4.4853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.038,-1.397,0.509,0.054,0.235,0.000000,-0.120693,0.629190,0.239409,0.252093
228,986.50,2.000,-10.898,0.2600,4.7067,0.0000,9.3797,5.6235,46.6712,0.0000,33.8492,0.0000,4.4765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.094,-1.435,0.523,0.055,0.241,0.000000,-0.120294,0.628775,0.238953,0.252567
229,986.00,2.000,-10.913,0.2670,4.7071,0.0000,9.3966,5.6204,46.6374,0.0000,33.8780,0.0000,4.4677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.149,-1.473,0.537,0.057,0.247,0.000000,-0.119897,0.628359,0.238498,0.253040
230,985.50,2.000,-10.928,0.2739,4.7074,0.0000,9.4136,5.6173,46.6035,0.0000,33.9067,0.0000,4.4589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.204,-1.512,0.550,0.058,0.254,0.000000,-0.119501,0.627944,0.238044,0.253513
231,985.00,2.000,-10.943,0.2808,4.7077,0.0000,9.4305,5.6142,46.5698,0.0000,33.9354,0.0000,4.4501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.259,-1.550,0.564,0.060,0.260,0.000000,-0.119107,0.627529,0.237592,0.253986
232,984.50,2.000,-10.958,0.2876,4.7081,0.0000,9.4475,5.6110,46.5360,0.0000,33.9641,0.0000,4.4414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.314,-1.587,0.578,0.061,0.266,0.000000,-0.118714,0.627114,0.237140,0.254459
233,984.00,2.000,-10.974,0.2944,4.7084,0.0000,9.4644,5.6079,46.5023,0.0000,33.9928,0.0000,4.4326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.368,-1.625,0.591,0.063,0.273,0.000000,-0.118322,0.626700,0.236690,0.254932
234,983.50,2.000,-10.989,0.3012,4.7087,0.0000,9.4814,5.6048,46.4686,0.0000,34.0213,0.0000,4.4240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.423,-1.663,0.605,0.064,0.279,0.000000,-0.117932,0.626286,0.236241,0.255404
235,983.00,2.000,-11.004,0.3080,4.7091,0.0000,9.4983,5.6016,46.4349,0.0000,34.0499,0.0000,4.4153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.477,-1.700,0.618,0.065,0.285,0.000000,-0.117542,0.625872,0.235793,0.255877
236,982.50,2.000,-11.019,0.3147,4.7094,0.0000,9.5152,5.5985,46.4012,0.0000,34.0784,0.0000,4.4066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.530,-1.737,0.632,0.067,0.291,0.000000,-0.117154,0.625459,0.235347,0.256349
237,982.00,2.000,-11.034,0.3215,4.7097,0.0000,9.5321,5.5954,46.3676,0.0000,34.1068,0.0000,4.3980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.584,-1.774,0.645,0.068,0.298,0.000000,-0.116768,0.625045,0.234901,0.256821
238,981.50,2.000,-11.049,0.3281,4.7101,0.0000,9.5491,5.5922,46.3341,0.0000,34.1353,0.0000,4.3894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.637,-1.811,0.659,0.070,0.304,0.000000,-0.116383,0.624633,0.234457,0.257293
239,981.00,2.000,-11.064,0.3348,4.7104,0.0000,9.5660,5.5890,46.3005,0.0000,34.1636,0.0000,4.3809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.690,-1.848,0.672,0.071,0.310,0.000000,-0.115999,0.624220,0.234014,0.257765
240,980.50,2.000,-11.079,0.3414,4.7107,0.0000,9.5829,5.5859,46.2670,0.0000,34.1919,0.0000,4.3723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.743,-1.885,0.685,0.072,0.316,0.000000,-0.115616,0.623808,0.233572,0.258237
241,980.00,2.000,-11.094,0.3481,4.7111,0.0000,9.5997,5.5827,46.2335,0.0000,34.2202,0.0000,4.3638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.796,-1.921,0.698,0.074,0.322,0.000000,-0.115235,0.623396,0.233131,0.258708
242,979.50,2.000,-11.109,0.3546,4.7114,0.0000,9.6166,5.5795,46.2001,0.0000,34.2485,0.0000,4.3553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.848,-1.957,0.711,0.075,0.328,0.000000,-0.114855,0.622984,0.232691,0.259179
243,979.00,2.000,-11.124,0.3612,4.7117,0.0000,9.6335,5.5764,46.1667,0.0000,34.2767,0.0000,4.3468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.900,-1.994,0.724,0.077,0.334,0.000000,-0.114476,0.622573,0.232253,0.259650
244,978.50,2.000,-11.139,0.3677,4.7120,0.0000,9.6504,5.5732,46.1333,0.0000,34.3048,0.0000,4.3383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.952,-2.030,0.737,0.078,0.340,0.000000,-0.114098,0.622162,0.231815,0.260121
245,978.00,2.000,-11.154,0.3742,4.7124,0.0000,9.6672,5.5700,46.1000,0.0000,34.3329,0.0000,4.3299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.004,-2.066,0.750,0.079,0.346,0.000000,-0.113722,0.621751,0.231379,0.260592
246,977.50,2.000,-11.168,0.3807,4.7127,0.0000,9.6841,5.5668,46.0667,0.0000,34.3610,0.0000,4.3215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.056,-2.101,0.763,0.081,0.352,0.000000,-0.113347,0.621341,0.230944,0.261062
247,977.00,2.000,-11.183,0.3872,4.7130,0.0000,9.7009,5.5636,46.0334,0.0000,34.3890,0.0000,4.3131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.107,-2.137,0.776,0.082,0.358,0.000000,-0.112973,0.620931,0.230510,0.261533
248,976.50,2.000,-11.198,0.3936,4.7133,0.0000,9.7177,5.5604,46.0002,0.0000,34.4170,0.0000,4.3047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.158,-2.173,0.788,0.084,0.364,0.000000,-0.112601,0.620521,0.230078,0.262003
249,976.00,2.000,-11.213,0.4000,4.7136,0.0000,9.7346,5.5572,45.9670,0.0000,34.4449,0.0000,4.2964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.209,-2.208,0.801,0.085,0.370,0.000000,-0.112230,0.620112,0.229646,0.262472
250,975.50,2.000,-11.228,0.4064,4.7140,0.0000,9.7514,5.5540,45.9338,0.0000,34.4728,0.0000,4.2881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.259,-2.243,0.814,0.086,0.376,0.000000,-0.111860,0.619703,0.229215,0.262942
251,975.00,2.000,-11.243,0.4128,4.7143,0.0000,9.7682,5.5508,45.9007,0.0000,34.5006,0.0000,4.2798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.310,-2.278,0.826,0.088,0.382,0.000000,-0.111492,0.619294,0.228786,0.263411
252,974.50,2.000,-11.258,0.4191,4.7146,0.0000,9.7850,5.5475,45.8676,0.0000,34.5284,0.0000,4.2715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.360,-2.313,0.839,0.089,0.388,0.000000,-0.111124,0.618886,0.228358,0.263880
253,974.00,2.000,-11.273,0.4254,4.7149,0.0000,9.8017,5.5443,45.8346,0.0000,34.5561,0.0000,4.2632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.410,-2.348,0.851,0.090,0.393,0.000000,-0.110758,0.618478,0.227931,0.264349
254,973.50,2.000,-11.287,0.4317,4.7152,0.0000,9.8185,5.5411,45.8016,0.0000,34.5838,0.0000,4.2550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.460,-2.383,0.864,0.092,0.399,0.000000,-0.110393,0.618071,0.227505,0.264818
255,973.00,2.000,-11.302,0.4380,4.7156,0.0000,9.8353,5.5378,45.7686,0.0000,34.6115,0.0000,4.2468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.509,-2.418,0.876,0.093,0.405,0.000000,-0.110030,0.617664,0.227080,0.265286
256,972.50,2.000,-11.317,0.4442,4.7159,0.0000,9.8520,5.5346,45.7356,0.0000,34.6391,0.0000,4.2386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.559,-2.452,0.888,0.094,0.411,0.000000,-0.109668,0.617257,0.226656,0.265754
257,972.00,2.000,-11.332,0.4504,4.7162,0.0000,9.8688,5.5313,45.7028,0.0000,34.6667,0.0000,4.2305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.608,-2.486,0.901,0.096,0.416,0.000000,-0.109307,0.616851,0.226234,0.266222
258,971.50,2.000,-11.347,0.4566,4.7165,0.0000,9.8855,5.5281,45.6699,0.0000,34.6942,0.0000,4.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.657,-2.520,0.913,0.097,0.422,0.000000,-0.108947,0.616445,0.225812,0.266690
259,971.00,2.000,-11.361,0.4628,4.7168,0.0000,9.9022,5.5248,45.6371,0.0000,34.7217,0.0000,4.2142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.705,-2.555,0.925,0.098,0.428,0.000000,-0.108588,0.616039,0.225392,0.267157
260,970.50,2.000,-11.376,0.4689,4.7171,0.0000,9.9189,5.5215,45.6043,0.0000,34.7491,0.0000,4.2061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.754,-2.588,0.937,0.099,0.433,0.000000,-0.108231,0.615634,0.224973,0.267624
261,970.00,2.000,-11.391,0.4750,4.7174,0.0000,9.9356,5.5183,45.5716,0.0000,34.7765,0.0000,4.1981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.802,-2.622,0.949,0.101,0.439,0.000000,-0.107875,0.615230,0.224555,0.268091
262,969.50,2.000,-11.406,0.4811,4.7177,0.0000,9.9523,5.5150,45.5389,0.0000,34.8038,0.0000,4.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.850,-2.656,0.961,0.102,0.444,0.000000,-0.107520,0.614825,0.224138,0.268557
263,969.00,2.000,-11.421,0.4877,4.7181,0.0000,9.9735,5.5089,45.5007,0.0000,34.8353,0.0000,4.1817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.903,-2.693,0.974,0.103,0.451,0.000000,-0.107212,0.614356,0.223708,0.269148
264,968.50,2.000,-11.438,0.4968,4.7185,0.0000,10.0141,5.4904,45.4389,0.0000,34.8846,0.0000,4.1720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.974,-2.742,0.992,0.105,0.459,0.000000,-0.107100,0.613600,0.223221,0.270279
265,968.00,2.000,-11.455,0.5059,4.7189,0.0000,10.0546,5.4720,45.3770,0.0000,34.9339,0.0000,4.1624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.046,-2.792,1.010,0.107,0.467,0.000000,-0.106989,0.612844,0.222736,0.271409
266,967.50,2.000,-11.472,0.5149,4.7193,0.0000,10.0951,5.4537,45.3152,0.0000,34.9831,0.0000,4.1529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.117,-2.842,1.028,0.109,0.475,0.000000,-0.106878,0.612087,0.222254,0.272537
267,967.00,2.000,-11.489,0.5239,4.7197,0.0000,10.1356,5.4355,45.2534,0.0000,35.0321,0.0000,4.1434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.188,-2.891,1.045,0.111,0.484,0.000000,-0.106769,0.611331,0.221774,0.273664
268,966.50,2.000,-11.505,0.5328,4.7201,0.0000,10.1760,5.4174,45.1916,0.0000,35.0810,0.0000,4.1339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.258,-2.940,1.063,0.113,0.492,0.000000,-0.106662,0.610574,0.221297,0.274790
269,966.00,2.000,-11.522,0.5417,4.7205,0.0000,10.2163,5.3994,45.1299,0.0000,35.1298,0.0000,4.1246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.328,-2.989,1.081,0.115,0.500,0.000000,-0.106555,0.609817,0.220823,0.275914
270,965.50,2.000,-11.539,0.5506,4.7209,0.0000,10.2566,5.3814,45.0683,0.0000,35.1785,0.0000,4.1152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.398,-3.038,1.098,0.117,0.508,0.000000,-0.106449,0.609061,0.220351,0.277037
271,965.00,2.000,-11.556,0.5594,4.7213,0.0000,10.2968,5.3635,45.0066,0.0000,35.2270,0.0000,4.1060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.468,-3.086,1.116,0.118,0.516,0.000000,-0.106344,0.608304,0.219882,0.278158
272,964.50,2.000,-11.573,0.5682,4.7217,0.0000,10.3370,5.3457,44.9451,0.0000,35.2755,0.0000,4.0967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.537,-3.135,1.133,0.120,0.524,0.000000,-0.106240,0.607547,0.219415,0.279278
273,964.00,2.000,-11.590,0.5770,4.7221,0.0000,10.3771,5.3280,44.8836,0.0000,35.3238,0.0000,4.0876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.606,-3.183,1.150,0.122,0.532,0.000000,-0.106137,0.606790,0.218951,0.280396
274,963.50,2.000,-11.606,0.5857,4.7225,0.0000,10.4171,5.3103,44.8221,0.0000,35.3720,0.0000,4.0784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.675,-3.231,1.167,0.124,0.540,0.000000,-0.106036,0.606034,0.218489,0.281512
275,963.00,2.000,-11.623,0.5944,4.7229,0.0000,10.4571,5.2928,44.7607,0.0000,35.4200,0.0000,4.0694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.743,-3.279,1.184,0.126,0.548,0.000000,-0.105935,0.605278,0.218030,0.282627
