Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
437,882.00,2.000,-13.773,18.5893,2.6378,55.8846,0.0000,28.0542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1051,5.7484,0.2077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-308.451,-261.222,40.886,7.047,22.408,0.501206,0.486878,0.011916
438,881.50,2.000,-13.783,18.6777,2.6377,55.8975,0.0000,28.0454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0948,5.7541,0.2081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-309.896,-262.473,41.072,7.081,22.514,0.501690,0.486369,0.011940
439,881.00,2.000,-13.793,18.7659,2.6377,55.9103,0.0000,28.0367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0846,5.7598,0.2086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-311.338,-263.721,41.257,7.115,22.620,0.502173,0.485863,0.011964
440,880.50,2.000,-13.802,18.8539,2.6376,55.9232,0.0000,28.0279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0744,5.7655,0.2090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-312.777,-264.967,41.442,7.148,22.725,0.502654,0.485358,0.011988
441,880.00,2.000,-13.812,18.9417,2.6375,55.9359,0.0000,28.0192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0642,5.7712,0.2094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-314.211,-266.209,41.627,7.182,22.830,0.503134,0.484854,0.012012
442,879.50,2.000,-13.822,19.0293,2.6375,55.9487,0.0000,28.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0541,5.7768,0.2098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-315.643,-267.449,41.811,7.215,22.935,0.503612,0.484352,0.012036
443,879.00,2.000,-13.831,19.1166,2.6374,55.9614,0.0000,28.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0440,5.7825,0.2103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-317.070,-268.686,41.994,7.248,23.039,0.504089,0.483851,0.012060
444,878.50,2.000,-13.841,19.2038,2.6374,55.9741,0.0000,27.9932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0339,5.7881,0.2107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-318.494,-269.921,42.177,7.281,23.143,0.504565,0.483352,0.012084
445,878.00,2.000,-13.850,19.2908,2.6373,55.9867,0.0000,27.9846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0239,5.7937,0.2111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-319.914,-271.152,42.359,7.315,23.248,0.505039,0.482854,0.012108
446,877.50,2.000,-13.860,19.3775,2.6372,55.9994,0.0000,27.9760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0138,5.7993,0.2115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-321.331,-272.381,42.541,7.348,23.351,0.505511,0.482357,0.012132
447,877.00,2.000,-13.869,19.4641,2.6372,56.0119,0.0000,27.9675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0038,5.8048,0.2120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-322.744,-273.607,42.722,7.381,23.455,0.505982,0.481862,0.012156
448,876.50,2.000,-13.879,19.5504,2.6371,56.0245,0.0000,27.9589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9939,5.8104,0.2124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-324.154,-274.830,42.903,7.414,23.558,0.506452,0.481368,0.012179
449,876.00,2.000,-13.888,19.6366,2.6371,56.0370,0.0000,27.9504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9839,5.8159,0.2128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-325.560,-276.051,43.083,7.446,23.661,0.506920,0.480876,0.012203
450,875.50,2.000,-13.898,19.7225,2.6370,56.0494,0.0000,27.9419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9740,5.8214,0.2132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-326.962,-277.268,43.263,7.479,23.764,0.507387,0.480386,0.012227
451,875.00,2.000,-13.907,19.8083,2.6369,56.0619,0.0000,27.9335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9641,5.8269,0.2136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-328.361,-278.483,43.442,7.512,23.866,0.507853,0.479896,0.012251
452,874.50,2.000,-13.917,19.8938,2.6369,56.0742,0.0000,27.9250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9543,5.8324,0.2141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-329.757,-279.695,43.621,7.544,23.968,0.508317,0.479408,0.012275
453,874.00,2.000,-13.926,19.9791,2.6368,56.0866,0.0000,27.9166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9444,5.8379,0.2145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-331.148,-280.905,43.799,7.577,24.070,0.508779,0.478922,0.012299
454,873.50,2.000,-13.935,20.0643,2.6368,56.0989,0.0000,27.9082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9346,5.8433,0.2149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-332.537,-282.111,43.976,7.609,24.172,0.509240,0.478437,0.012323
455,873.00,2.000,-13.945,20.1492,2.6367,56.1112,0.0000,27.8998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9249,5.8488,0.2153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-333.922,-283.315,44.153,7.642,24.274,0.509700,0.477953,0.012347
456,872.50,2.000,-13.954,20.2339,2.6367,56.1235,0.0000,27.8915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9151,5.8542,0.2158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-335.303,-284.516,44.330,7.674,24.375,0.510158,0.477471,0.012370
457,872.00,2.000,-13.964,20.3185,2.6366,56.1357,0.0000,27.8832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9054,5.8596,0.2162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-336.681,-285.715,44.506,7.706,24.476,0.510615,0.476990,0.012394
458,871.50,2.000,-13.973,20.4028,2.6365,56.1479,0.0000,27.8749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8957,5.8650,0.2166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-338.055,-286.910,44.681,7.738,24.577,0.511071,0.476511,0.012418
459,871.00,2.000,-13.982,20.4869,2.6365,56.1600,0.0000,27.8666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8861,5.8703,0.2170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-339.426,-288.103,44.856,7.771,24.677,0.511525,0.476033,0.012442
460,870.50,2.000,-13.991,20.5709,2.6364,56.1721,0.0000,27.8583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8764,5.8757,0.2174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-340.793,-289.294,45.031,7.803,24.778,0.511978,0.475557,0.012466
461,870.00,2.000,-14.001,20.6546,2.6364,56.1842,0.0000,27.8501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8668,5.8810,0.2179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-342.157,-290.481,45.204,7.834,24.878,0.512429,0.475082,0.012490
462,869.50,2.000,-14.010,20.7381,2.6363,56.1962,0.0000,27.8419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8572,5.8863,0.2183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-343.517,-291.666,45.378,7.866,24.977,0.512879,0.474608,0.012513
463,869.00,2.000,-14.019,20.8215,2.6363,56.2082,0.0000,27.8337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8477,5.8917,0.2187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-344.874,-292.848,45.551,7.898,25.077,0.513327,0.474136,0.012537
464,868.50,2.000,-14.028,20.9046,2.6362,56.2202,0.0000,27.8256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8382,5.8969,0.2191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-346.227,-294.028,45.723,7.930,25.176,0.513774,0.473665,0.012561
465,868.00,2.000,-14.038,20.9876,2.6362,56.2321,0.0000,27.8174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8287,5.9022,0.2195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-347.577,-295.205,45.895,7.961,25.275,0.514220,0.473195,0.012585
466,867.50,2.000,-14.047,21.0703,2.6361,56.2440,0.0000,27.8093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8192,5.9075,0.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-348.924,-296.379,46.066,7.993,25.374,0.514664,0.472727,0.012608
467,867.00,2.000,-14.056,21.1529,2.6361,56.2559,0.0000,27.8013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8098,5.9127,0.2204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-350.267,-297.550,46.237,8.024,25.473,0.515107,0.472261,0.012632
468,866.50,2.000,-14.065,21.2352,2.6360,56.2677,0.0000,27.7932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8004,5.9179,0.2208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-351.607,-298.719,46.407,8.056,25.571,0.515549,0.471795,0.012656
469,866.00,2.000,-14.074,21.3174,2.6359,56.2795,0.0000,27.7852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7910,5.9231,0.2212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-352.943,-299.885,46.577,8.087,25.669,0.515989,0.471331,0.012680
470,865.50,2.000,-14.083,21.3993,2.6359,56.2912,0.0000,27.7771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7816,5.9283,0.2216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-354.276,-301.048,46.746,8.118,25.767,0.516428,0.470869,0.012703
471,865.00,2.000,-14.092,21.4811,2.6358,56.3030,0.0000,27.7692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7723,5.9335,0.2221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-355.605,-302.209,46.915,8.150,25.864,0.516865,0.470408,0.012727
472,864.50,2.000,-14.102,21.5627,2.6358,56.3146,0.0000,27.7612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7630,5.9387,0.2225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-356.931,-303.367,47.083,8.181,25.962,0.517301,0.469948,0.012751
473,864.00,2.000,-14.111,21.6441,2.6357,56.3263,0.0000,27.7533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7537,5.9438,0.2229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-358.254,-304.523,47.251,8.212,26.059,0.517736,0.469490,0.012774
474,863.50,2.000,-14.120,21.7253,2.6357,56.3379,0.0000,27.7453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7445,5.9489,0.2233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-359.573,-305.676,47.418,8.243,26.156,0.518169,0.469033,0.012798
475,863.00,2.000,-14.129,21.8063,2.6356,56.3495,0.0000,27.7374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7353,5.9540,0.2237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-360.889,-306.826,47.585,8.274,26.253,0.518601,0.468577,0.012822
476,862.50,2.000,-14.138,21.8871,2.6356,56.3610,0.0000,27.7296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7261,5.9591,0.2242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-362.202,-307.973,47.751,8.304,26.349,0.519031,0.468123,0.012845
477,862.00,2.000,-14.147,21.9677,2.6355,56.3725,0.0000,27.7217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7169,5.9642,0.2246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-363.511,-309.118,47.916,8.335,26.445,0.519461,0.467670,0.012869
478,861.50,2.000,-14.156,22.0481,2.6355,56.3840,0.0000,27.7139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7078,5.9693,0.2250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-364.817,-310.261,48.082,8.366,26.541,0.519888,0.467219,0.012893
479,861.00,2.000,-14.165,22.1283,2.6354,56.3955,0.0000,27.7061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6987,5.9743,0.2254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-366.119,-311.400,48.246,8.396,26.637,0.520315,0.466769,0.012916
480,860.50,2.000,-14.174,22.2083,2.6354,56.4069,0.0000,27.6983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6896,5.9794,0.2258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-367.418,-312.538,48.410,8.427,26.732,0.520740,0.466320,0.012940
481,860.00,2.000,-14.183,22.2882,2.6353,56.4182,0.0000,27.6906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6806,5.9844,0.2263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-368.714,-313.672,48.574,8.457,26.828,0.521164,0.465873,0.012964
482,859.50,2.000,-14.191,22.3678,2.6353,56.4296,0.0000,27.6828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6715,5.9894,0.2267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-370.006,-314.804,48.737,8.488,26.923,0.521586,0.465427,0.012987
483,859.00,2.000,-14.200,22.4473,2.6352,56.4409,0.0000,27.6751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6625,5.9944,0.2271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-371.295,-315.933,48.900,8.518,27.017,0.522007,0.464982,0.013011
484,858.50,2.000,-14.209,22.5265,2.6352,56.4522,0.0000,27.6674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6536,5.9993,0.2275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-372.581,-317.060,49.062,8.548,27.112,0.522427,0.464539,0.013034
485,858.00,2.000,-14.218,22.6056,2.6351,56.4634,0.0000,27.6598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6446,6.0043,0.2279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-373.864,-318.184,49.224,8.579,27.206,0.522845,0.464097,0.013058
486,857.50,2.000,-14.227,22.6845,2.6351,56.4746,0.0000,27.6521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6357,6.0092,0.2283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-375.143,-319.306,49.385,8.609,27.300,0.523262,0.463656,0.013082
487,857.00,2.000,-14.236,22.7632,2.6350,56.4858,0.0000,27.6445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6268,6.0141,0.2288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-376.419,-320.424,49.546,8.639,27.394,0.523678,0.463217,0.013105
488,856.50,2.000,-14.245,22.8417,2.6350,56.4969,0.0000,27.6369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6180,6.0190,0.2292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-377.691,-321.541,49.706,8.669,27.488,0.524092,0.462779,0.013129
489,856.00,2.000,-14.253,22.9201,2.6349,56.5080,0.0000,27.6293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6091,6.0239,0.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-378.960,-322.655,49.866,8.699,27.581,0.524505,0.462343,0.013152
490,855.50,2.000,-14.262,22.9982,2.6349,56.5191,0.0000,27.6218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6003,6.0288,0.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-380.226,-323.766,50.025,8.728,27.674,0.524917,0.461908,0.013176
491,855.00,2.000,-14.271,23.0761,2.6348,56.5301,0.0000,27.6143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5915,6.0337,0.2304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-381.489,-324.875,50.183,8.758,27.767,0.525327,0.461474,0.013199
492,854.50,2.000,-14.280,23.1539,2.6348,56.5411,0.0000,27.6068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5828,6.0385,0.2308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-382.748,-325.981,50.342,8.788,27.860,0.525736,0.461041,0.013223
493,854.00,2.000,-14.288,23.2315,2.6347,56.5521,0.0000,27.5993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5740,6.0433,0.2313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-384.005,-327.084,50.499,8.817,27.952,0.526144,0.460610,0.013246
494,853.50,2.000,-14.297,23.3089,2.6347,56.5630,0.0000,27.5918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5653,6.0481,0.2317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-385.258,-328.185,50.657,8.847,28.045,0.526550,0.460180,0.013270
495,853.00,2.000,-14.306,23.3861,2.6347,56.5739,0.0000,27.5844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5567,6.0529,0.2321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-386.507,-329.284,50.813,8.876,28.137,0.526955,0.459752,0.013293
496,852.50,2.000,-14.314,23.4631,2.6346,56.5848,0.0000,27.5770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5480,6.0577,0.2325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-387.754,-330.380,50.970,8.906,28.228,0.527359,0.459325,0.013316
497,852.00,2.000,-14.323,23.5399,2.6346,56.5956,0.0000,27.5696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5394,6.0625,0.2329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-388.997,-331.473,51.125,8.935,28.320,0.527761,0.458899,0.013340
498,851.50,2.000,-14.332,23.6165,2.6345,56.6064,0.0000,27.5622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5308,6.0672,0.2333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-390.237,-332.564,51.281,8.964,28.411,0.528162,0.458474,0.013363
499,851.00,2.000,-14.340,23.6930,2.6345,56.6172,0.0000,27.5549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5222,6.0720,0.2337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-391.474,-333.652,51.436,8.993,28.502,0.528562,0.458051,0.013387
500,850.50,2.000,-14.349,23.7693,2.6344,56.6279,0.0000,27.5476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5137,6.0767,0.2342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-392.707,-334.738,51.590,9.023,28.593,0.528961,0.457629,0.013410
501,850.00,2.000,-14.358,23.8454,2.6344,56.6386,0.0000,27.5403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5051,6.0814,0.2346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-393.937,-335.821,51.744,9.052,28.684,0.529358,0.457209,0.013434
502,849.50,2.000,-14.366,23.9213,2.6343,56.6493,0.0000,27.5330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4966,6.0861,0.2350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-395.165,-336.902,51.897,9.081,28.775,0.529754,0.456789,0.013457
503,849.00,2.000,-14.375,23.9970,2.6343,56.6599,0.0000,27.5257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4882,6.0908,0.2354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-396.388,-337.981,52.050,9.109,28.865,0.530148,0.456371,0.013480
504,848.50,2.000,-14.383,24.0725,2.6342,56.6705,0.0000,27.5185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4797,6.0954,0.2358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-397.609,-339.056,52.202,9.138,28.955,0.530542,0.455955,0.013504
505,848.00,2.000,-14.392,24.1479,2.6342,56.6811,0.0000,27.5113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4713,6.1001,0.2362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-398.827,-340.130,52.354,9.167,29.045,0.530934,0.455539,0.013527
506,847.50,2.000,-14.401,24.2230,2.6342,56.6916,0.0000,27.5041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4629,6.1047,0.2366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-400.041,-341.201,52.506,9.196,29.134,0.531324,0.455125,0.013550
507,847.00,2.000,-14.409,24.2980,2.6341,56.7021,0.0000,27.4969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4546,6.1093,0.2370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-401.252,-342.269,52.657,9.224,29.223,0.531714,0.454712,0.013574
508,846.50,2.000,-14.418,24.3728,2.6341,56.7126,0.0000,27.4898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4462,6.1139,0.2375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-402.460,-343.335,52.807,9.253,29.313,0.532102,0.454301,0.013597
509,846.00,2.000,-14.426,24.4475,2.6340,56.7230,0.0000,27.4826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4379,6.1185,0.2379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-403.665,-344.398,52.957,9.281,29.401,0.532489,0.453891,0.013620
510,845.50,2.000,-14.434,24.5219,2.6340,56.7335,0.0000,27.4755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4296,6.1231,0.2383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-404.867,-345.459,53.107,9.310,29.490,0.532875,0.453482,0.013644
511,845.00,2.000,-14.443,24.5962,2.6339,56.7438,0.0000,27.4685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4214,6.1276,0.2387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-406.065,-346.517,53.256,9.338,29.579,0.533259,0.453074,0.013667
512,844.50,2.000,-14.451,24.6702,2.6339,56.7542,0.0000,27.4614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4131,6.1322,0.2391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-407.261,-347.573,53.404,9.366,29.667,0.533642,0.452668,0.013690
513,844.00,2.000,-14.460,24.7441,2.6339,56.7645,0.0000,27.4544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4049,6.1367,0.2395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-408.453,-348.627,53.552,9.395,29.755,0.534024,0.452263,0.013713
514,843.50,2.000,-14.468,24.8179,2.6338,56.7748,0.0000,27.4474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3967,6.1412,0.2399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-409.642,-349.678,53.700,9.423,29.843,0.534405,0.451859,0.013736
515,843.00,2.000,-14.477,24.8914,2.6338,56.7850,0.0000,27.4404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3886,6.1457,0.2403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-410.828,-350.726,53.847,9.451,29.930,0.534784,0.451456,0.013760
516,842.50,2.000,-14.485,24.9648,2.6337,56.7952,0.0000,27.4334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3804,6.1502,0.2408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-412.011,-351.773,53.994,9.479,30.018,0.535162,0.451055,0.013783
