Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
534,833.50,2.000,-16.672,1.1997246201252e+01,2.2079,62.6266,0.2288,13.6006,0.1152,0.0000,1.4234,1.3206,0.6803,0.0000,0.0000,4.3565,2.0467,5.9440,1.3157,6.3417,0.0000,0.0000,0.0000,0.0000,-1.9469574488305e+02,-1.5848242895033e+02,3.2723368664639e+01,5.4338656703573e+00,1.6959452286213e+01,4.3553702e-01,3.1330657e-02,2.1046642e-03,2.0597181e-03,3.5377049e+00,3.8158369e-02,2.5810154e-02,7.1892001e-03,1.3144586e+00,5.9923478e-01,2.6454194e-02,2.7801283e-06,9.2589419e-03,1.1021717e+00,5.4568802e-01,2.8413974e-01,2.8413974e-01,2.8413974e-01,2.8206620e-01,3.9863,8.8002753798749e+01,2.4151,-1.3690203822770e+03,-1.1418832807145e+03,2.0524745995802e+02,3.6437855555112e+01,1.1083589806620e+02,-1.5637161271601e+03,-1.3003657096648e+03, 2.3797082862265e+02, 4.1871721225469e+01, 1.2779535035241e+02, 1.2296818659856e-02,-2.9321825705439e-03, 2.9367836573139e-04, 7.0027753450946e-05, 6.6797132884871e-04,-5.0542763351967e-05, 1.2292746441868e-04, 9.3014377642214e-06
535,833.00,2.000,-16.675,1.1961599228210e+01,2.2078,62.6538,0.2284,13.5874,0.1150,0.0000,1.4159,1.3270,0.6774,0.0000,0.0000,4.3550,2.0358,5.9443,1.3178,6.3422,0.0000,0.0000,0.0000,0.0000,-1.9410552803924e+02,-1.5802686106772e+02,3.2616432646139e+01,5.4177843173741e+00,1.6906779517032e+01,4.3603280e-01,3.1310021e-02,2.0959055e-03,2.0608661e-03,3.5363906e+00,3.8028615e-02,2.5946108e-02,7.1582210e-03,1.3150557e+00,5.9916775e-01,2.6399389e-02,2.7462924e-06,9.2260105e-03,1.1058065e+00,5.4511539e-01,2.8377430e-01,2.8377430e-01,2.8377430e-01,2.8228074e-01,3.9910,8.8038400771791e+01,2.4154,-1.3694916311487e+03,-1.1424160272076e+03,2.0528463946219e+02,3.6448585639775e+01,1.1088256824473e+02,-1.5635971591880e+03,-1.3004428882753e+03, 2.3790107210833e+02, 4.1866369957149e+01, 1.2778934776176e+02, 1.2300681207116e-02,-2.9300966010907e-03, 2.9380816200940e-04, 6.9986879781785e-05, 6.6581036992466e-04,-5.0409319386713e-05, 1.2289348023499e-04, 9.3044160552972e-06
536,832.50,2.000,-16.679,1.1926347131983e+01,2.2078,62.6810,0.2279,13.5741,0.1148,0.0000,1.4085,1.3334,0.6746,0.0000,0.0000,4.3535,2.0250,5.9445,1.3200,6.3426,0.0000,0.0000,0.0000,0.0000,-1.9352182147590e+02,-1.5757643866175e+02,3.2510634300326e+01,5.4018808523395e+00,1.6854683017928e+01,4.3652861e-01,3.1289253e-02,2.0871909e-03,2.0620245e-03,3.5350806e+00,3.7898860e-02,2.6081435e-02,7.1274194e-03,1.3156577e+00,5.9910276e-01,2.6344639e-02,2.7128348e-06,9.1930875e-03,1.1094628e+00,5.4454472e-01,2.8341030e-01,2.8341030e-01,2.8341030e-01,2.8249550e-01,3.9958,8.8073652868018e+01,2.4157,-1.3699564046000e+03,-1.1429435128626e+03,2.0532075406991e+02,3.6459120932281e+01,1.1092871942743e+02,-1.5634782260759e+03,-1.3005199515243e+03, 2.3783138837023e+02, 4.1861001784621e+01, 1.2778340244536e+02, 1.2304481638558e-02,-2.9279884297326e-03, 2.9393662631072e-04, 6.9945493535904e-05, 6.6367220964062e-04,-5.0277445892758e-05, 1.2285946835595e-04, 9.3073963064150e-06
537,832.00,2.000,-16.682,1.1891483750353e+01,2.2078,62.7082,0.2275,13.5609,0.1147,0.0000,1.4011,1.3397,0.6719,0.0000,0.0000,4.3520,2.0142,5.9447,1.3221,6.3431,0.0000,0.0000,0.0000,0.0000,-1.9294452337364e+02,-1.5713108125432e+02,3.2405955860581e+01,5.3861525017113e+00,1.6803153776399e+01,4.3702445e-01,3.1268351e-02,2.0785202e-03,2.0631929e-03,3.5337750e+00,3.7769112e-02,2.6216133e-02,7.0967937e-03,1.3162646e+00,5.9903978e-01,2.6289943e-02,2.6797522e-06,9.1601742e-03,1.1131409e+00,5.4397599e-01,2.8304773e-01,2.8304773e-01,2.8304773e-01,2.8271046e-01,4.0005,8.8108516249648e+01,2.4160,-1.3704148044141e+03,-1.1434658199467e+03,2.0535581999491e+02,3.6469464464723e+01,1.1097436001481e+02,-1.5633593277877e+03,-1.3005969012010e+03, 2.3776177585549e+02, 4.1855616966434e+01, 1.2777751379121e+02, 1.2308220617782e-02,-2.9258583684882e-03, 2.9406377231644e-04, 6.9903601488770e-05, 6.6155649345482e-04,-5.0147118475434e-05, 1.2282542932912e-04, 9.3103785047863e-06
538,831.50,2.000,-16.685,1.1857003047500e+01,2.2078,62.7353,0.2271,13.5476,0.1145,0.0000,1.3938,1.3461,0.6691,0.0000,0.0000,4.3505,2.0035,5.9448,1.3242,6.3435,0.0000,0.0000,0.0000,0.0000,-1.9237353400536e+02,-1.5669071002494e+02,3.2302379921619e+01,5.3705965486784e+00,1.6752182964785e+01,4.3752030e-01,3.1247316e-02,2.0698930e-03,2.0643710e-03,3.5324738e+00,3.7639380e-02,2.6350200e-02,7.0663423e-03,1.3168765e+00,5.9897884e-01,2.6235302e-02,2.6470415e-06,9.1272724e-03,1.1168408e+00,5.4340920e-01,2.8268659e-01,2.8268659e-01,2.8268659e-01,2.8292563e-01,4.0052,8.8142996952501e+01,2.4162,-1.3708669302830e+03,-1.1439830290331e+03,2.0538985312082e+02,3.6479619208546e+01,1.1101949823951e+02,-1.5632404642884e+03,-1.3006737390581e+03, 2.3769223304244e+02, 4.1850215757225e+01, 1.2777168120429e+02, 1.2311898795377e-02,-2.9237067236139e-03, 2.9418961342516e-04, 6.9861210288006e-05, 6.5946287392652e-04,-5.0018313238717e-05, 1.2279136366868e-04, 9.3133626377176e-06
539,831.00,2.000,-16.688,1.1822899111027e+01,2.2077,62.7625,0.2267,13.5343,0.1143,0.0000,1.3864,1.3523,0.6664,0.0000,0.0000,4.3491,1.9928,5.9448,1.3264,6.3440,0.0000,0.0000,0.0000,0.0000,-1.9180875568688e+02,-1.5625524777164e+02,3.2199889431005e+01,5.3552103318266e+00,1.6701761935901e+01,4.3801616e-01,3.1226148e-02,2.0613090e-03,2.0655584e-03,3.5311774e+00,3.7509674e-02,2.6483635e-02,7.0360638e-03,1.3174933e+00,5.9891991e-01,2.6180716e-02,2.6146993e-06,9.0943837e-03,1.1205627e+00,5.4284435e-01,2.8232686e-01,2.8232686e-01,2.8232686e-01,2.8314101e-01,4.0100,8.8177100888974e+01,2.4165,-1.3713128798564e+03,-1.1444952190403e+03,2.0542286900887e+02,3.6489588075945e+01,1.1106414217029e+02,-1.5631216355433e+03,-1.3007504668119e+03, 2.3762275843988e+02, 4.1844798407771e+01, 1.2776590410619e+02, 1.2315516809201e-02,-2.9215337957309e-03, 2.9431416275896e-04, 6.9818326456279e-05, 6.5739101055127e-04,-4.9891006773522e-05, 1.2275727185622e-04, 9.3163486926020e-06
540,830.50,2.000,-16.692,1.1789166148804e+01,2.2077,62.7897,0.2263,13.5211,0.1141,0.0000,1.3791,1.3586,0.6636,0.0000,0.0000,4.3476,1.9822,5.9447,1.3285,6.3444,0.0000,0.0000,0.0000,0.0000,-1.9125009272451e+02,-1.5582461886921e+02,3.2098467680238e+01,5.3399912437244e+00,1.6651882218442e+01,4.3851203e-01,3.1204846e-02,2.0527679e-03,2.0667548e-03,3.5298858e+00,3.7380003e-02,2.6616437e-02,7.0059564e-03,1.3181151e+00,5.9886301e-01,2.6126187e-02,2.5827223e-06,9.0615094e-03,1.1243067e+00,5.4228144e-01,2.8196855e-01,2.8196855e-01,2.8196855e-01,2.8335660e-01,4.0147,8.8210833851197e+01,2.4168,-1.3717527487943e+03,-1.1450024672751e+03,2.0545488290600e+02,3.6499373921331e+01,1.1110829971633e+02,-1.5630028415188e+03,-1.3008270861443e+03, 2.3755335058624e+02, 4.1839365165055e+01, 1.2776018193478e+02, 1.2319075284655e-02,-2.9193398799547e-03, 2.9443743316985e-04, 6.9774956394246e-05, 6.5534056958963e-04,-4.9765176145206e-05, 1.2272315434221e-04, 9.3193366569077e-06
541,830.00,2.000,-16.695,1.1755798485909e+01,2.2077,62.8169,0.2258,13.5078,0.1139,0.0000,1.3719,1.3648,0.6609,0.0000,0.0000,4.3462,1.9716,5.9446,1.3307,6.3449,0.0000,0.0000,0.0000,0.0000,-1.9069745136433e+02,-1.5539874922909e+02,3.1998098296009e+01,5.3249367295504e+00,1.6602535512504e+01,4.3900790e-01,3.1183412e-02,2.0442694e-03,2.0679599e-03,3.5285991e+00,3.7250375e-02,2.6748603e-02,6.9760188e-03,1.3187418e+00,5.9880813e-01,2.6071715e-02,2.5511072e-06,9.0286512e-03,1.1280730e+00,5.4172046e-01,2.8161165e-01,2.8161165e-01,2.8161165e-01,2.8357240e-01,4.0195,8.8244201514093e+01,2.4171,-1.3721866308175e+03,-1.1455048494737e+03,2.0548590975286e+02,3.6508979542791e+01,1.1115197863137e+02,-1.5628840821819e+03,-1.3009035987027e+03, 2.3748400804887e+02, 4.1833916272341e+01, 1.2775451414387e+02, 1.2322574835007e-02,-2.9171252660331e-03, 2.9455943724671e-04, 6.9731106383692e-05, 6.5331122389492e-04,-4.9640798881466e-05, 1.2268901154626e-04, 9.3223265181702e-06
542,829.50,2.000,-16.698,1.1722790561828e+01,2.2077,62.8441,0.2254,13.4945,0.1137,0.0000,1.3646,1.3710,0.6582,0.0000,0.0000,4.3448,1.9611,5.9444,1.3328,6.3453,0.0000,0.0000,0.0000,0.0000,-1.9015073974576e+02,-1.5497756626239e+02,3.1898765232275e+01,5.3100442858392e+00,1.6553713685494e+01,4.3950375e-01,3.1161845e-02,2.0358131e-03,2.0691734e-03,3.5273174e+00,3.7120798e-02,2.6880134e-02,6.9462495e-03,1.3193735e+00,5.9875527e-01,2.6017300e-02,2.5198508e-06,8.9958105e-03,1.1318617e+00,5.4116141e-01,2.8125616e-01,2.8125616e-01,2.8125616e-01,2.8378842e-01,4.0242,8.8277209438173e+01,2.4173,-1.3726146177544e+03,-1.1460024398392e+03,2.0551596419100e+02,3.6518407683387e+01,1.1119518651746e+02,-1.5627653575001e+03,-1.3009800061015e+03, 2.3741472942328e+02, 4.1828451969226e+01, 1.2774890020295e+02, 1.2326016061629e-02,-2.9148902384608e-03, 2.9468018732077e-04, 6.9686782590122e-05, 6.5130265276108e-04,-4.9517852961297e-05, 1.2265484385846e-04, 9.3253182639835e-06
543,829.00,2.000,-16.701,1.1690136927488e+01,2.2076,62.8713,0.2250,13.4812,0.1136,0.0000,1.3574,1.3771,0.6556,0.0000,0.0000,4.3434,1.9506,5.9441,1.3350,6.3458,0.0000,0.0000,0.0000,0.0000,-1.8960986785228e+02,-1.5456099884086e+02,3.1800452761804e+01,5.2953114591499e+00,1.6505408767792e+01,4.3999960e-01,3.1140144e-02,2.0273988e-03,2.0703949e-03,3.5260410e+00,3.6991281e-02,2.7011028e-02,6.9166470e-03,1.3200101e+00,5.9870443e-01,2.5962943e-02,2.4889497e-06,8.9629887e-03,1.1356730e+00,5.4060428e-01,2.8090206e-01,2.8090206e-01,2.8090206e-01,2.8400464e-01,4.0290,8.8309863072513e+01,2.4176,-1.3730367995897e+03,-1.1464953110818e+03,2.0554506057064e+02,3.6527661032570e+01,1.1123793082903e+02,-1.5626466674420e+03,-1.3010563099227e+03, 2.3734551333244e+02, 4.1822972491720e+01, 1.2774333959682e+02, 1.2329399554305e-02,-2.9126350766122e-03, 2.9479969547230e-04, 6.9641991065769e-05, 6.4931454175679e-04,-4.9396316803244e-05, 1.2262065163982e-04, 9.3283118819935e-06
544,828.50,2.000,-16.704,1.1657832242678e+01,2.2076,62.8985,0.2246,13.4679,0.1134,0.0000,1.3503,1.3833,0.6529,0.0000,0.0000,4.3420,1.9402,5.9437,1.3371,6.3462,0.0000,0.0000,0.0000,0.0000,-1.8907474746863e+02,-1.5414897726286e+02,3.1703145468860e+01,5.2807358449096e+00,1.6457612948984e+01,4.4049542e-01,3.1118311e-02,2.0190262e-03,2.0716242e-03,3.5247699e+00,3.6861831e-02,2.7141283e-02,6.8872098e-03,1.3206516e+00,5.9865560e-01,2.5908644e-02,2.4584008e-06,8.9301873e-03,1.1395070e+00,5.4004907e-01,2.8054936e-01,2.8054936e-01,2.8054936e-01,2.8422107e-01,4.0337,8.8342167757324e+01,2.4179,-1.3734532645080e+03,-1.1469835344536e+03,2.0557321295726e+02,3.6536742227373e+01,1.1128021887636e+02,-1.5625280119766e+03,-1.3011325117165e+03, 2.3727635842612e+02, 4.1817478072282e+01, 1.2773783182534e+02, 1.2332725891448e-02,-2.9103600548457e-03, 2.9491797353563e-04, 6.9596737751978e-05, 6.4734658258516e-04,-4.9276169255212e-05, 1.2258643522364e-04, 9.3313073598848e-06
545,828.00,2.000,-16.707,1.1625871273182e+01,2.2076,62.9256,0.2241,13.4545,0.1132,0.0000,1.3431,1.3893,0.6503,0.0000,0.0000,4.3406,1.9298,5.9433,1.3393,6.3467,0.0000,0.0000,0.0000,0.0000,-1.8854529213335e+02,-1.5374143321570e+02,3.1606828241064e+01,5.2663150861295e+00,1.6410318573681e+01,4.4099122e-01,3.1096345e-02,2.0106949e-03,2.0728609e-03,3.5235043e+00,3.6732457e-02,2.7270900e-02,6.8579366e-03,1.3212981e+00,5.9860878e-01,2.5854404e-02,2.4282007e-06,8.8974077e-03,1.1433639e+00,5.3949577e-01,2.8019804e-01,2.8019804e-01,2.8019804e-01,2.8443771e-01,4.0385,8.8374128726819e+01,2.4182,-1.3738640989403e+03,-1.1474671797869e+03,2.0560043513908e+02,3.6545653853777e+01,1.1132205782945e+02,-1.5624093910736e+03,-1.3012086130026e+03, 2.3720726338014e+02, 4.1811968939907e+01, 1.2773237640313e+02, 1.2335995640395e-02,-2.9080654426317e-03, 2.9503503310558e-04, 6.9551028482090e-05, 6.4539847292426e-04,-4.9157389583131e-05, 1.2255219491597e-04, 9.3343046853772e-06
546,827.50,2.000,-16.710,1.1594248888335e+01,2.2076,62.9528,0.2237,13.4412,0.1131,0.0000,1.3360,1.3954,0.6476,0.0000,0.0000,4.3393,1.9195,5.9428,1.3415,6.3471,0.0000,0.0000,0.0000,0.0000,-1.8802141709812e+02,-1.5333829974340e+02,3.1511486262403e+01,5.2520468723063e+00,1.6363518137928e+01,4.4148698e-01,3.1074247e-02,2.0024047e-03,2.0741047e-03,3.5222442e+00,3.6603165e-02,2.7399877e-02,6.8288259e-03,1.3219495e+00,5.9856397e-01,2.5800223e-02,2.3983462e-06,8.8646512e-03,1.1472439e+00,5.3894437e-01,2.7984810e-01,2.7984810e-01,2.7984810e-01,2.8465456e-01,4.0432,8.8405751111666e+01,2.4185,-1.3742693876053e+03,-1.1479463155272e+03,2.0562674063341e+02,3.6554398447865e+01,1.1136345472138e+02,-1.5622908047035e+03,-1.3012846152706e+03, 2.3713822689581e+02, 4.1806445320172e+01, 1.2772697285931e+02, 1.2339209357638e-02,-2.9057515046584e-03, 2.9515088554262e-04, 6.9504868983835e-05, 6.4346991629105e-04,-4.9039957461297e-05, 1.2251793099639e-04, 9.3373038462168e-06
547,827.00,2.000,-16.713,1.1562960058463e+01,2.2075,62.9800,0.2232,13.4279,0.1129,0.0000,1.3289,1.4014,0.6450,0.0000,0.0000,4.3379,1.9093,5.9423,1.3436,6.3475,0.0000,0.0000,0.0000,0.0000,-1.8750303928540e+02,-1.5293951121306e+02,3.1417105005990e+01,5.2379289382767e+00,1.6317204285482e+01,4.4198271e-01,3.1052016e-02,1.9941553e-03,2.0753555e-03,3.5209898e+00,3.6473964e-02,2.7528213e-02,6.7998763e-03,1.3226059e+00,5.9852116e-01,2.5746102e-02,2.3688339e-06,8.8319193e-03,1.1511470e+00,5.3839488e-01,2.7949954e-01,2.7949954e-01,2.7949954e-01,2.8487162e-01,4.0480,8.8437039941538e+01,2.4188,-1.3746692135518e+03,-1.1484210087677e+03,2.0565214269328e+02,3.6562978497017e+01,1.1140441645173e+02,-1.5621722528372e+03,-1.3013605199808e+03, 2.3706924769927e+02, 4.1800907435294e+01, 1.2772162073721e+02, 1.2342367589061e-02,-2.9034185009398e-03, 2.9526554197815e-04, 6.9458264881789e-05, 6.4156062190103e-04,-4.8923852962264e-05, 1.2248364371894e-04, 9.3403048301683e-06
548,826.50,2.000,-16.715,1.1531999852397e+01,2.2075,63.0072,0.2228,13.4145,0.1127,0.0000,1.3219,1.4074,0.6424,0.0000,0.0000,4.3366,1.8991,5.9416,1.3458,6.3480,0.0000,0.0000,0.0000,0.0000,-1.8699007724715e+02,-1.5254500328204e+02,3.1323670226987e+01,5.2239590631021e+00,1.6271369804174e+01,4.4247839e-01,3.1029653e-02,1.9859463e-03,2.0766128e-03,3.5197411e+00,3.6344860e-02,2.7655908e-02,6.7710865e-03,1.3232671e+00,5.9848036e-01,2.5692041e-02,2.3396607e-06,8.7992131e-03,1.1550734e+00,5.3784728e-01,2.7915235e-01,2.7915235e-01,2.7915235e-01,2.8508889e-01,4.0527,8.8468000147604e+01,2.4190,-1.3750636581993e+03,-1.1488913252830e+03,2.0567665431386e+02,3.6571396441092e+01,1.1144494978999e+02,-1.5620537354464e+03,-1.3014363285651e+03, 2.3700032454085e+02, 4.1795355504194e+01, 1.2771631959417e+02, 1.2345470870187e-02,-2.9010666869246e-03, 2.9537901331999e-04, 6.9411221699825e-05, 6.3967030453067e-04,-4.8809056547016e-05, 1.2244933331289e-04, 9.3433076250089e-06
549,826.00,2.000,-16.718,1.1501363435060e+01,2.2075,63.0344,0.2224,13.4012,0.1126,0.0000,1.3149,1.4133,0.6399,0.0000,0.0000,4.3352,1.8889,5.9409,1.3480,6.3484,0.0000,0.0000,0.0000,0.0000,-1.8648245112482e+02,-1.5215471286630e+02,3.1231167955714e+01,5.2101350689838e+00,1.6226007622373e+01,4.4297403e-01,3.1007158e-02,1.9777775e-03,2.0778765e-03,3.5184984e+00,3.6215860e-02,2.7782962e-02,6.7424551e-03,1.3239333e+00,5.9844155e-01,2.5638040e-02,2.3108234e-06,8.7665341e-03,1.1590234e+00,5.3730157e-01,2.7880652e-01,2.7880652e-01,2.7880652e-01,2.8530637e-01,4.0575,8.8498636564941e+01,2.4193,-1.3754528013787e+03,-1.1493573295610e+03,2.0570028823878e+02,3.6579654673575e+01,1.1148506137884e+02,-1.5619352525035e+03,-1.3015120424273e+03, 2.3693145619449e+02, 4.1789789742559e+01, 1.2771106900122e+02, 1.2348519726425e-02,-2.8986963136050e-03, 2.9549131025776e-04, 6.9363744863568e-05, 6.3779868438202e-04,-4.8695549055366e-05, 1.2241499998318e-04, 9.3463122185167e-06
550,825.50,2.000,-16.721,1.1471046065345e+01,2.2075,63.0615,0.2219,13.3878,0.1124,0.0000,1.3079,1.4192,0.6373,0.0000,0.0000,4.3339,1.8788,5.9401,1.3502,6.3489,0.0000,0.0000,0.0000,0.0000,-1.8598008261423e+02,-1.5176857811249e+02,3.1139584491639e+01,5.1964548203172e+00,1.6181110805897e+01,4.4346962e-01,3.0984531e-02,1.9696487e-03,2.0791462e-03,3.5172616e+00,3.6086972e-02,2.7909373e-02,6.7139807e-03,1.3246045e+00,5.9840474e-01,2.5584101e-02,2.2823186e-06,8.7338835e-03,1.1629970e+00,5.3675773e-01,2.7846204e-01,2.7846204e-01,2.7846204e-01,2.8552406e-01,4.0623,8.8528953934656e+01,2.4196,-1.3758367213671e+03,-1.1498190848318e+03,2.0572305696556e+02,3.6587755542562e+01,1.1152475773700e+02,-1.5618168039813e+03,-1.3015876629443e+03, 2.3686264145720e+02, 4.1784210362879e+01, 1.2770586854290e+02, 1.2351514673239e-02,-2.8963076276011e-03, 2.9560244326675e-04, 6.9315839702314e-05, 6.3594548696671e-04,-4.8583311697736e-05, 1.2238064391136e-04, 9.3493185984767e-06
551,825.00,2.000,-16.724,1.1441043093627e+01,2.2075,63.0887,0.2215,13.3744,0.1123,0.0000,1.3010,1.4251,0.6348,0.0000,0.0000,4.3326,1.8688,5.9393,1.3524,6.3493,0.0000,0.0000,0.0000,0.0000,-1.8548289492415e+02,-1.5138653836504e+02,3.1048906396315e+01,5.1829162225692e+00,1.6136672554378e+01,4.4396514e-01,3.0961772e-02,1.9615594e-03,2.0804218e-03,3.5160309e+00,3.5958202e-02,2.8035142e-02,6.6856621e-03,1.3252805e+00,5.9836992e-01,2.5530224e-02,2.2541431e-06,8.7012625e-03,1.1669944e+00,5.3621578e-01,2.7811891e-01,2.7811891e-01,2.7811891e-01,2.8574195e-01,4.0670,8.8558956906374e+01,2.4199,-1.3762154949291e+03,-1.1502766531014e+03,2.0574497275213e+02,3.6595701351944e+01,1.1156404526263e+02,-1.5616983898533e+03,-1.3016631914664e+03, 2.3679387914845e+02, 4.1778617574513e+01, 1.2770071781701e+02, 1.2354456216417e-02,-2.8939008712732e-03, 2.9571242261385e-04, 6.9267511451565e-05, 6.3411044296956e-04,-4.8472326045104e-05, 1.2234626525667e-04, 9.3523267526551e-06
552,824.50,2.000,-16.726,1.1411349959758e+01,2.2074,63.1159,0.2210,13.3610,0.1121,0.0000,1.2940,1.4309,0.6322,0.0000,0.0000,4.3313,1.8588,5.9384,1.3546,6.3497,0.0000,0.0000,0.0000,0.0000,-1.8499081274331e+02,-1.5100853414009e+02,3.0959120487605e+01,5.1695172213848e+00,1.6092686198315e+01,4.4446061e-01,3.0938882e-02,1.9535096e-03,2.0817029e-03,3.5148064e+00,3.5829556e-02,2.8160268e-02,6.6574980e-03,1.3259615e+00,5.9833708e-01,2.5476408e-02,2.2262939e-06,8.6686724e-03,1.1710158e+00,5.3567569e-01,2.7777713e-01,2.7777713e-01,2.7777713e-01,2.8596006e-01,4.0718,8.8588650040243e+01,2.4202,-1.3765891973503e+03,-1.1507300951779e+03,2.0576604762204e+02,3.6603494362371e+01,1.1160293023609e+02,-1.5615800100936e+03,-1.3017386293180e+03, 2.3672516810964e+02, 4.1773011583756e+01, 1.2769561643440e+02, 1.2357344852269e-02,-2.8914762828139e-03, 2.9582125836181e-04, 6.9218765255083e-05, 6.3229328813209e-04,-4.8362574021285e-05, 1.2231186415561e-04, 9.3553366688135e-06
553,824.00,2.000,-16.729,1.1381962190772e+01,2.2074,63.1430,0.2206,13.3476,0.1120,0.0000,1.2872,1.4367,0.6297,0.0000,0.0000,4.3300,1.8489,5.9374,1.3567,6.3501,0.0000,0.0000,0.0000,0.0000,-1.8450376220212e+02,-1.5063450709498e+02,3.0870213833236e+01,5.1562558015537e+00,1.6049145195746e+01,4.4495600e-01,3.0915861e-02,1.9454988e-03,2.0829893e-03,3.5135882e+00,3.5701041e-02,2.8284750e-02,6.6294870e-03,1.3266474e+00,5.9830623e-01,2.5422655e-02,2.1987675e-06,8.6361145e-03,1.1750613e+00,5.3513746e-01,2.7743668e-01,2.7743668e-01,2.7743668e-01,2.8617838e-01,4.0765,8.8618037809229e+01,2.4205,-1.3769579024747e+03,-1.1511794707034e+03,2.0578629337036e+02,3.6611136792318e+01,1.1164141882300e+02,-1.5614616646768e+03,-1.3018139777984e+03, 2.3665650720360e+02, 4.1767392593871e+01, 1.2769056401874e+02, 1.2360181067841e-02,-2.8890340963411e-03, 2.9592896037409e-04, 6.9169606167014e-05, 6.3049376313118e-04,-4.8254037893689e-05, 1.2227744072379e-04, 9.3583483346867e-06
554,823.50,2.000,-16.732,1.1352875399042e+01,2.2074,63.1702,0.2201,13.3342,0.1118,0.0000,1.2803,1.4425,0.6272,0.0000,0.0000,4.3287,1.8390,5.9364,1.3589,6.3506,0.0000,0.0000,0.0000,0.0000,-1.8402167084223e+02,-1.5026440000424e+02,3.0782173745495e+01,5.1431299861862e+00,1.6006043129532e+01,4.4545133e-01,3.0892709e-02,1.9375268e-03,2.0842808e-03,3.5123764e+00,3.5572663e-02,2.8408589e-02,6.6016279e-03,1.3273382e+00,5.9827735e-01,2.5368964e-02,2.1715609e-06,8.6035898e-03,1.1791312e+00,5.3460109e-01,2.7709756e-01,2.7709756e-01,2.7709756e-01,2.8639691e-01,4.0813,8.8647124600959e+01,2.4208,-1.3773216827360e+03,-1.1516248381779e+03,2.0580572156853e+02,3.6618630818962e+01,1.1167951707680e+02,-1.5613433535782e+03,-1.3018892381821e+03, 2.3658789531402e+02, 4.1761760805148e+01, 1.2768556020633e+02, 1.2362965341085e-02,-2.8865745419815e-03, 2.9603553831861e-04, 6.9120039153754e-05, 6.2871161347334e-04,-4.8146700266176e-05, 1.2224299505592e-04, 9.3613617379867e-06
555,823.00,2.000,-16.734,1.1324085280051e+01,2.2074,63.1974,0.2197,13.3208,0.1117,0.0000,1.2735,1.4482,0.6247,0.0000,0.0000,4.3275,1.8291,5.9353,1.3611,6.3510,0.0000,0.0000,0.0000,0.0000,-1.8354446757961e+02,-1.4989815673013e+02,3.0694987774915e+01,5.1301378357130e+00,1.5963373704118e+01,4.4594658e-01,3.0869426e-02,1.9295933e-03,2.0855772e-03,3.5111710e+00,3.5444428e-02,2.8531785e-02,6.5739194e-03,1.3280339e+00,5.9825045e-01,2.5315337e-02,2.1446709e-06,8.5710996e-03,1.1832255e+00,5.3406656e-01,2.7675976e-01,2.7675976e-01,2.7675976e-01,2.8661565e-01,4.0861,8.8675914719950e+01,2.4211,-1.3776806091939e+03,-1.1520662549895e+03,2.0582434357011e+02,3.6625978579249e+01,1.1171723094178e+02,-1.5612250767735e+03,-1.3019644117197e+03, 2.3651933134502e+02, 4.1756116414962e+01, 1.2768060464589e+02, 1.2365698141103e-02,-2.8840978459702e-03, 2.9614100167305e-04, 6.9070069096195e-05, 6.2694658937228e-04,-4.8040544070151e-05, 1.2220852722666e-04, 9.3643768663915e-06
