Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
565,818.00,2.000,-16.758,3.2090,4.8571,0.0000,10.5696,3.2952,45.6507,0.0000,38.7151,0.0000,1.7694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.100,-16.620,5.939,0.661,2.881,0.000000,-0.025712,0.634594,0.097454,0.293663
566,817.50,2.000,-16.761,3.2055,4.8576,0.0000,10.5453,3.2871,45.7041,0.0000,38.6995,0.0000,1.7639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.063,-16.595,5.930,0.660,2.878,0.000000,-0.025590,0.635405,0.097164,0.293021
567,817.00,2.000,-16.763,3.2020,4.8582,0.0000,10.5210,3.2791,45.7575,0.0000,38.6838,0.0000,1.7585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.025,-16.569,5.922,0.659,2.874,0.000000,-0.025469,0.636216,0.096876,0.292377
568,816.50,2.000,-16.765,3.1985,4.8588,0.0000,10.4967,3.2711,45.8109,0.0000,38.6681,0.0000,1.7531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.987,-16.544,5.913,0.658,2.871,0.000000,-0.025348,0.637026,0.096589,0.291733
569,816.00,2.000,-16.767,3.1950,4.8594,0.0000,10.4724,3.2631,45.8643,0.0000,38.6524,0.0000,1.7477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.950,-16.518,5.905,0.657,2.868,0.000000,-0.025228,0.637836,0.096304,0.291089
570,815.50,2.000,-16.770,3.1915,4.8600,0.0000,10.4481,3.2552,45.9176,0.0000,38.6366,0.0000,1.7424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.913,-16.493,5.897,0.657,2.864,0.000000,-0.025109,0.638646,0.096020,0.290444
571,815.00,2.000,-16.772,3.1880,4.8606,0.0000,10.4238,3.2474,45.9710,0.0000,38.6208,0.0000,1.7371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.875,-16.468,5.888,0.656,2.861,0.000000,-0.024991,0.639455,0.095737,0.289798
572,814.50,2.000,-16.774,3.1846,4.8612,0.0000,10.3995,3.2395,46.0242,0.0000,38.6049,0.0000,1.7318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.838,-16.443,5.880,0.655,2.858,0.000000,-0.024873,0.640264,0.095456,0.289153
573,814.00,2.000,-16.776,3.1811,4.8618,0.0000,10.3752,3.2317,46.0775,0.0000,38.5890,0.0000,1.7266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.802,-16.418,5.872,0.654,2.854,0.000000,-0.024756,0.641072,0.095177,0.288507
574,813.50,2.000,-16.778,3.1777,4.8624,0.0000,10.3508,3.2240,46.1308,0.0000,38.5731,0.0000,1.7213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.765,-16.393,5.864,0.654,2.851,0.000000,-0.024639,0.641880,0.094898,0.287860
575,813.00,2.000,-16.780,3.1743,4.8629,0.0000,10.3265,3.2163,46.1840,0.0000,38.5571,0.0000,1.7161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.728,-16.369,5.855,0.653,2.848,0.000000,-0.024523,0.642688,0.094622,0.287214
576,812.50,2.000,-16.782,3.1709,4.8635,0.0000,10.3022,3.2086,46.2372,0.0000,38.5411,0.0000,1.7110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.692,-16.344,5.847,0.652,2.844,0.000000,-0.024408,0.643495,0.094346,0.286567
577,812.00,2.000,-16.784,3.1675,4.8641,0.0000,10.2778,3.2010,46.2903,0.0000,38.5251,0.0000,1.7058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.656,-16.319,5.839,0.651,2.841,0.000000,-0.024293,0.644301,0.094072,0.285920
578,811.50,2.000,-16.785,3.1641,4.8647,0.0000,10.2531,3.1933,46.3444,0.0000,38.5085,0.0000,1.7007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.619,-16.295,5.831,0.650,2.838,0.000000,-0.024184,0.645120,0.093803,0.285261
579,811.00,2.000,-16.787,3.1606,4.8653,0.0000,10.2282,3.1856,46.3987,0.0000,38.4917,0.0000,1.6957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.582,-16.270,5.823,0.650,2.835,0.000000,-0.024077,0.645943,0.093536,0.284598
580,810.50,2.000,-16.788,3.1572,4.8658,0.0000,10.2034,3.1779,46.4530,0.0000,38.4749,0.0000,1.6907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.546,-16.245,5.814,0.649,2.831,0.000000,-0.023971,0.646766,0.093270,0.283935
581,810.00,2.000,-16.789,3.1538,4.8664,0.0000,10.1785,3.1703,46.5072,0.0000,38.4581,0.0000,1.6858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.510,-16.221,5.806,0.648,2.828,0.000000,-0.023866,0.647587,0.093006,0.283273
582,809.50,2.000,-16.791,3.1504,4.8670,0.0000,10.1537,3.1628,46.5614,0.0000,38.4413,0.0000,1.6808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.474,-16.196,5.798,0.647,2.825,0.000000,-0.023760,0.648407,0.092743,0.282611
583,809.00,2.000,-16.792,3.1470,4.8676,0.0000,10.1289,3.1552,46.6154,0.0000,38.4245,0.0000,1.6759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.438,-16.172,5.790,0.647,2.822,0.000000,-0.023656,0.649226,0.092481,0.281949
584,808.50,2.000,-16.793,3.1436,4.8681,0.0000,10.1041,3.1478,46.6694,0.0000,38.4077,0.0000,1.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.402,-16.148,5.782,0.646,2.818,0.000000,-0.023551,0.650043,0.092220,0.281288
585,808.00,2.000,-16.795,3.1403,4.8687,0.0000,10.0794,3.1403,46.7233,0.0000,38.3909,0.0000,1.6662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.366,-16.124,5.774,0.645,2.815,0.000000,-0.023447,0.650860,0.091960,0.280627
586,807.50,2.000,-16.796,3.1370,4.8693,0.0000,10.0546,3.1329,46.7772,0.0000,38.3740,0.0000,1.6613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.331,-16.100,5.766,0.644,2.812,0.000000,-0.023344,0.651675,0.091702,0.279967
587,807.00,2.000,-16.797,3.1337,4.8699,0.0000,10.0299,3.1255,46.8309,0.0000,38.3572,0.0000,1.6565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.295,-16.076,5.758,0.643,2.809,0.000000,-0.023241,0.652489,0.091445,0.279307
588,806.50,2.000,-16.798,3.1304,4.8704,0.0000,10.0052,3.1182,46.8846,0.0000,38.3403,0.0000,1.6517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.260,-16.052,5.750,0.643,2.806,0.000000,-0.023138,0.653302,0.091189,0.278647
589,806.00,2.000,-16.800,3.1271,4.8710,0.0000,9.9806,3.1109,46.9382,0.0000,38.3235,0.0000,1.6469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.225,-16.028,5.742,0.642,2.803,0.000000,-0.023036,0.654114,0.090934,0.277988
590,805.50,2.000,-16.801,3.1238,4.8715,0.0000,9.9559,3.1036,46.9917,0.0000,38.3066,0.0000,1.6421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.190,-16.005,5.734,0.641,2.799,0.000000,-0.022934,0.654924,0.090680,0.277330
591,805.00,2.000,-16.802,3.1206,4.8721,0.0000,9.9313,3.0964,47.0451,0.0000,38.2898,0.0000,1.6374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.156,-15.982,5.727,0.640,2.796,0.000000,-0.022832,0.655734,0.090427,0.276671
592,804.50,2.000,-16.803,3.1173,4.8727,0.0000,9.9068,3.0892,47.0985,0.0000,38.2729,0.0000,1.6327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.121,-15.958,5.719,0.640,2.793,0.000000,-0.022731,0.656542,0.090175,0.276014
593,804.00,2.000,-16.805,3.1141,4.8732,0.0000,9.8822,3.0820,47.1518,0.0000,38.2560,0.0000,1.6280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.087,-15.935,5.711,0.639,2.790,0.000000,-0.022630,0.657349,0.089925,0.275357
594,803.50,2.000,-16.806,3.1109,4.8738,0.0000,9.8577,3.0749,47.2050,0.0000,38.2392,0.0000,1.6233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.053,-15.912,5.703,0.638,2.787,0.000000,-0.022530,0.658154,0.089675,0.274700
595,803.00,2.000,-16.807,3.1077,4.8743,0.0000,9.8332,3.0678,47.2581,0.0000,38.2223,0.0000,1.6187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.019,-15.889,5.696,0.638,2.784,0.000000,-0.022430,0.658959,0.089427,0.274044
596,802.50,2.000,-16.808,3.1046,4.8749,0.0000,9.8087,3.0607,47.3111,0.0000,38.2054,0.0000,1.6140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.985,-15.867,5.688,0.637,2.781,0.000000,-0.022331,0.659762,0.089180,0.273389
597,802.00,2.000,-16.809,3.1014,4.8755,0.0000,9.7843,3.0537,47.3640,0.0000,38.1886,0.0000,1.6094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.951,-15.844,5.680,0.636,2.778,0.000000,-0.022232,0.660564,0.088933,0.272734
598,801.50,2.000,-16.811,3.0983,4.8760,0.0000,9.7599,3.0467,47.4169,0.0000,38.1717,0.0000,1.6048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.918,-15.822,5.673,0.635,2.775,0.000000,-0.022133,0.661365,0.088688,0.272080
599,801.00,2.000,-16.812,3.0952,4.8766,0.0000,9.7355,3.0397,47.4696,0.0000,38.1549,0.0000,1.6003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.885,-15.799,5.665,0.635,2.772,0.000000,-0.022034,0.662164,0.088444,0.271426
600,800.50,2.000,-16.813,3.0920,4.8771,0.0000,9.7112,3.0328,47.5223,0.0000,38.1380,0.0000,1.5957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.851,-15.777,5.658,0.634,2.769,0.000000,-0.021937,0.662962,0.088201,0.270773
601,800.00,2.000,-16.814,3.0890,4.8777,0.0000,9.6868,3.0259,47.5749,0.0000,38.1212,0.0000,1.5912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.818,-15.755,5.650,0.633,2.766,0.000000,-0.021839,0.663759,0.087959,0.270121
602,799.50,2.000,-16.815,3.0859,4.8782,0.0000,9.6626,3.0190,47.6275,0.0000,38.1043,0.0000,1.5867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.785,-15.733,5.643,0.633,2.763,0.000000,-0.021742,0.664555,0.087718,0.269469
603,799.00,2.000,-16.816,3.0828,4.8788,0.0000,9.6383,3.0122,47.6799,0.0000,38.0875,0.0000,1.5822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.753,-15.711,5.635,0.632,2.760,0.000000,-0.021645,0.665349,0.087478,0.268818
604,798.50,2.000,-16.818,3.0798,4.8793,0.0000,9.6141,3.0054,47.7322,0.0000,38.0706,0.0000,1.5777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.720,-15.689,5.628,0.631,2.757,0.000000,-0.021549,0.666142,0.087239,0.268168
605,798.00,2.000,-16.819,3.0767,4.8799,0.0000,9.5899,2.9986,47.7845,0.0000,38.0538,0.0000,1.5733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.688,-15.667,5.621,0.630,2.754,0.000000,-0.021452,0.666934,0.087001,0.267518
606,797.50,2.000,-16.820,3.0737,4.8804,0.0000,9.5657,2.9919,47.8367,0.0000,38.0369,0.0000,1.5688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.655,-15.645,5.613,0.630,2.751,0.000000,-0.021357,0.667724,0.086764,0.266869
607,797.00,2.000,-16.821,3.0707,4.8809,0.0000,9.5416,2.9852,47.8887,0.0000,38.0201,0.0000,1.5644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.623,-15.624,5.606,0.629,2.748,0.000000,-0.021261,0.668513,0.086528,0.266220
608,796.50,2.000,-16.822,3.0677,4.8815,0.0000,9.5175,2.9785,47.9407,0.0000,38.0033,0.0000,1.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.591,-15.603,5.599,0.628,2.746,0.000000,-0.021167,0.669301,0.086293,0.265572
609,796.00,2.000,-16.823,3.0648,4.8820,0.0000,9.4934,2.9718,47.9926,0.0000,37.9865,0.0000,1.5556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.560,-15.581,5.592,0.628,2.743,0.000000,-0.021072,0.670087,0.086059,0.264925
610,795.50,2.000,-16.824,3.0618,4.8826,0.0000,9.4694,2.9652,48.0445,0.0000,37.9697,0.0000,1.5513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.528,-15.560,5.584,0.627,2.740,0.000000,-0.020978,0.670873,0.085826,0.264279
611,795.00,2.000,-16.826,3.0589,4.8831,0.0000,9.4454,2.9586,48.0962,0.0000,37.9529,0.0000,1.5469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.496,-15.539,5.577,0.626,2.737,0.000000,-0.020884,0.671656,0.085594,0.263634
612,794.50,2.000,-16.827,3.0560,4.8836,0.0000,9.4214,2.9520,48.1478,0.0000,37.9361,0.0000,1.5426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.465,-15.518,5.570,0.626,2.734,0.000000,-0.020791,0.672439,0.085363,0.262989
613,794.00,2.000,-16.828,3.0531,4.8842,0.0000,9.3975,2.9455,48.1994,0.0000,37.9193,0.0000,1.5383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.434,-15.497,5.563,0.625,2.732,0.000000,-0.020697,0.673220,0.085133,0.262345
614,793.50,2.000,-16.829,3.0502,4.8847,0.0000,9.3736,2.9390,48.2508,0.0000,37.9025,0.0000,1.5340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.403,-15.476,5.556,0.624,2.729,0.000000,-0.020605,0.674000,0.084903,0.261701
615,793.00,2.000,-16.830,3.0473,4.8852,0.0000,9.3497,2.9325,48.3022,0.0000,37.8857,0.0000,1.5298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.372,-15.456,5.549,0.624,2.726,0.000000,-0.020512,0.674779,0.084675,0.261058
616,792.50,2.000,-16.831,3.0444,4.8857,0.0000,9.3259,2.9261,48.3535,0.0000,37.8690,0.0000,1.5255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.341,-15.435,5.542,0.623,2.723,0.000000,-0.020420,0.675556,0.084448,0.260417
617,792.00,2.000,-16.832,3.0416,4.8863,0.0000,9.3021,2.9196,48.4047,0.0000,37.8522,0.0000,1.5213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.310,-15.415,5.535,0.622,2.720,0.000000,-0.020329,0.676332,0.084221,0.259776
618,791.50,2.000,-16.833,3.0387,4.8868,0.0000,9.2784,2.9133,48.4558,0.0000,37.8355,0.0000,1.5171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.280,-15.395,5.528,0.622,2.718,0.000000,-0.020237,0.677106,0.083996,0.259135
619,791.00,2.000,-16.834,3.0359,4.8873,0.0000,9.2546,2.9069,48.5068,0.0000,37.8188,0.0000,1.5129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.250,-15.374,5.521,0.621,2.715,0.000000,-0.020146,0.677880,0.083771,0.258496
620,790.50,2.000,-16.836,3.0331,4.8879,0.0000,9.2310,2.9005,48.5577,0.0000,37.8021,0.0000,1.5087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.219,-15.354,5.514,0.621,2.712,0.000000,-0.020056,0.678652,0.083547,0.257857
621,790.00,2.000,-16.837,3.0303,4.8884,0.0000,9.2073,2.8942,48.6085,0.0000,37.7853,0.0000,1.5046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.189,-15.334,5.507,0.620,2.710,0.000000,-0.019965,0.679422,0.083324,0.257219
622,789.50,2.000,-16.838,3.0275,4.8889,0.0000,9.1837,2.8879,48.6593,0.0000,37.7687,0.0000,1.5004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.160,-15.314,5.501,0.619,2.707,0.000000,-0.019875,0.680191,0.083102,0.256582
623,789.00,2.000,-16.839,3.0248,4.8894,0.0000,9.1601,2.8817,48.7099,0.0000,37.7520,0.0000,1.4963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.130,-15.295,5.494,0.619,2.704,0.000000,-0.019786,0.680959,0.082881,0.255945
624,788.50,2.000,-16.840,3.0220,4.8899,0.0000,9.1366,2.8754,48.7605,0.0000,37.7353,0.0000,1.4922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.100,-15.275,5.487,0.618,2.702,0.000000,-0.019697,0.681726,0.082661,0.255310
625,788.00,2.000,-16.841,3.0193,4.8905,0.0000,9.1130,2.8692,48.8110,0.0000,37.7186,0.0000,1.4881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.071,-15.255,5.480,0.617,2.699,0.000000,-0.019608,0.682491,0.082442,0.254675
626,787.50,2.000,-16.842,3.0166,4.8910,0.0000,9.0896,2.8631,48.8613,0.0000,37.7020,0.0000,1.4840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.041,-15.236,5.474,0.617,2.696,0.000000,-0.019519,0.683255,0.082223,0.254041
627,787.00,2.000,-16.843,3.0139,4.8915,0.0000,9.0661,2.8569,48.9116,0.0000,37.6854,0.0000,1.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.012,-15.217,5.467,0.616,2.694,0.000000,-0.019431,0.684017,0.082005,0.253408
628,786.50,2.000,-16.844,3.0112,4.8920,0.0000,9.0427,2.8508,48.9618,0.0000,37.6687,0.0000,1.4759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.983,-15.197,5.460,0.616,2.691,0.000000,-0.019343,0.684778,0.081789,0.252776
629,786.00,2.000,-16.845,3.0085,4.8925,0.0000,9.0194,2.8447,49.0119,0.0000,37.6521,0.0000,1.4719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.954,-15.178,5.454,0.615,2.689,0.000000,-0.019255,0.685538,0.081573,0.252145
630,785.50,2.000,-16.846,3.0058,4.8930,0.0000,8.9960,2.8386,49.0619,0.0000,37.6355,0.0000,1.4679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.925,-15.159,5.447,0.614,2.686,0.000000,-0.019168,0.686296,0.081357,0.251514
631,785.00,2.000,-16.848,3.0032,4.8936,0.0000,8.9728,2.8325,49.1118,0.0000,37.6190,0.0000,1.4639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.897,-15.140,5.440,0.614,2.684,0.000000,-0.019081,0.687054,0.081143,0.250885
632,784.50,2.000,-16.849,3.0006,4.8941,0.0000,8.9495,2.8265,49.1617,0.0000,37.6024,0.0000,1.4599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.868,-15.121,5.434,0.613,2.681,0.000000,-0.018994,0.687809,0.080930,0.250256
633,784.00,2.000,-16.850,2.9979,4.8946,0.0000,8.9263,2.8205,49.2114,0.0000,37.5859,0.0000,1.4560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.840,-15.102,5.427,0.613,2.678,0.000000,-0.018908,0.688564,0.080717,0.249628
634,783.50,2.000,-16.851,2.9953,4.8951,0.0000,8.9031,2.8145,49.2610,0.0000,37.5693,0.0000,1.4520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.812,-15.084,5.421,0.612,2.676,0.000000,-0.018822,0.689317,0.080505,0.249001
635,783.00,2.000,-16.852,2.9927,4.8956,0.0000,8.8800,2.8085,49.3106,0.0000,37.5528,0.0000,1.4481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.784,-15.065,5.414,0.611,2.673,0.000000,-0.018737,0.690068,0.080294,0.248375
636,782.50,2.000,-16.853,2.9902,4.8961,0.0000,8.8569,2.8026,49.3600,0.0000,37.5363,0.0000,1.4442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.756,-15.047,5.408,0.611,2.671,0.000000,-0.018651,0.690818,0.080084,0.247749
637,782.00,2.000,-16.854,2.9876,4.8966,0.0000,8.8338,2.7967,49.4094,0.0000,37.5198,0.0000,1.4403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.728,-15.028,5.402,0.610,2.668,0.000000,-0.018566,0.691567,0.079874,0.247125
638,781.50,2.000,-16.855,2.9850,4.8971,0.0000,8.8108,2.7908,49.4587,0.0000,37.5033,0.0000,1.4364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.700,-15.010,5.395,0.610,2.666,0.000000,-0.018482,0.692315,0.079665,0.246501
639,781.00,2.000,-16.856,2.9825,4.8976,0.0000,8.7878,2.7849,49.5079,0.0000,37.4869,0.0000,1.4325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.672,-14.992,5.389,0.609,2.664,0.000000,-0.018397,0.693061,0.079458,0.245879
640,780.50,2.000,-16.857,2.9800,4.8981,0.0000,8.7648,2.7791,49.5570,0.0000,37.4704,0.0000,1.4287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.645,-14.974,5.383,0.608,2.661,0.000000,-0.018313,0.693806,0.079250,0.245257
641,780.00,2.000,-16.858,2.9775,4.8986,0.0000,8.7419,2.7733,49.6059,0.0000,37.4540,0.0000,1.4248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.618,-14.956,5.376,0.608,2.659,0.000000,-0.018229,0.694549,0.079044,0.244636
642,779.50,2.000,-16.859,2.9750,4.8991,0.0000,8.7191,2.7675,49.6548,0.0000,37.4376,0.0000,1.4210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.590,-14.938,5.370,0.607,2.656,0.000000,-0.018146,0.695292,0.078839,0.244016
643,779.00,2.000,-16.861,2.9725,4.8996,0.0000,8.6962,2.7617,49.7037,0.0000,37.4212,0.0000,1.4172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.563,-14.920,5.364,0.607,2.654,0.000000,-0.018063,0.696032,0.078634,0.243397
644,778.50,2.000,-16.862,2.9700,4.9001,0.0000,8.6734,2.7559,49.7524,0.0000,37.4048,0.0000,1.4134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.536,-14.902,5.358,0.606,2.651,0.000000,-0.017980,0.696772,0.078430,0.242779
645,778.00,2.000,-16.863,2.9675,4.9006,0.0000,8.6507,2.7502,49.8010,0.0000,37.3885,0.0000,1.4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.510,-14.884,5.352,0.606,2.649,0.000000,-0.017898,0.697510,0.078226,0.242161
