Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),      h2oduan,      co2duan
482,859.50,2.000,-16.398,3.0176,0.3922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.623,-37.009,27.912,7.693,11.443,1.000000,0.000000
483,859.00,2.000,-16.406,3.0214,0.3925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.694,-37.060,27.941,7.698,11.461,1.000000,0.000000
484,858.50,2.000,-16.413,3.0250,0.3928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.764,-37.111,27.970,7.702,11.479,1.000000,0.000000
485,858.00,2.000,-16.421,3.0287,0.3930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.832,-37.162,27.999,7.706,11.497,1.000000,0.000000
486,857.50,2.000,-16.428,3.0323,0.3933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.900,-37.212,28.027,7.710,11.515,1.000000,0.000000
487,857.00,2.000,-16.436,3.0359,0.3936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-68.968,-37.261,28.055,7.714,11.533,1.000000,0.000000
488,856.50,2.000,-16.443,3.0394,0.3938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.034,-37.311,28.083,7.718,11.550,1.000000,0.000000
489,856.00,2.000,-16.450,3.0429,0.3941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.100,-37.360,28.110,7.721,11.568,1.000000,0.000000
490,855.50,2.000,-16.458,3.0464,0.3944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.165,-37.408,28.137,7.725,11.585,1.000000,0.000000
491,855.00,2.000,-16.465,3.0499,0.3946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.229,-37.456,28.164,7.729,11.602,1.000000,0.000000
492,854.50,2.000,-16.472,3.0533,0.3949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.293,-37.504,28.190,7.732,11.620,1.000000,0.000000
493,854.00,2.000,-16.479,3.0562,0.3952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.345,-37.546,28.212,7.734,11.635,1.000000,0.000000
494,853.50,2.000,-16.485,3.0589,0.3954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.391,-37.584,28.231,7.736,11.649,1.000000,0.000000
495,853.00,2.000,-16.491,3.0615,0.3957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.437,-37.622,28.250,7.737,11.663,1.000000,0.000000
496,852.50,2.000,-16.497,3.0641,0.3960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.481,-37.660,28.269,7.738,11.677,1.000000,0.000000
497,852.00,2.000,-16.503,3.0666,0.3962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.524,-37.697,28.287,7.739,11.691,1.000000,0.000000
498,851.50,2.000,-16.509,3.0691,0.3965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.567,-37.734,28.305,7.741,11.705,1.000000,0.000000
499,851.00,2.000,-16.515,3.0716,0.3968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.609,-37.770,28.323,7.741,11.718,1.000000,0.000000
500,850.50,2.000,-16.521,3.0740,0.3970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.649,-37.805,28.340,7.742,11.732,1.000000,0.000000
501,850.00,2.000,-16.527,3.0764,0.3973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.689,-37.841,28.357,7.743,11.745,1.000000,0.000000
502,849.50,2.000,-16.532,3.0787,0.3976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.729,-37.876,28.373,7.744,11.758,1.000000,0.000000
503,849.00,2.000,-16.538,3.0811,0.3979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.767,-37.910,28.389,7.744,11.771,1.000000,0.000000
504,848.50,2.000,-16.543,3.0834,0.3981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.805,-37.944,28.405,7.745,11.784,1.000000,0.000000
505,848.00,2.000,-16.548,3.0856,0.3984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.841,-37.978,28.421,7.745,11.797,1.000000,0.000000
506,847.50,2.000,-16.554,3.0878,0.3987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.878,-38.011,28.436,7.745,11.810,1.000000,0.000000
507,847.00,2.000,-16.559,3.0900,0.3989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.913,-38.044,28.451,7.746,11.823,1.000000,0.000000
508,846.50,2.000,-16.564,3.0922,0.3992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.948,-38.076,28.465,7.746,11.835,1.000000,0.000000
509,846.00,2.000,-16.569,3.0943,0.3995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-69.981,-38.108,28.480,7.746,11.847,1.000000,0.000000
510,845.50,2.000,-16.574,3.0964,0.3998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.015,-38.140,28.494,7.746,11.860,1.000000,0.000000
511,845.00,2.000,-16.579,3.0985,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.047,-38.172,28.507,7.746,11.872,1.000000,0.000000
512,844.50,2.000,-16.583,3.1005,0.4003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.079,-38.203,28.521,7.745,11.884,1.000000,0.000000
513,844.00,2.000,-16.588,3.1025,0.4006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.110,-38.233,28.534,7.745,11.896,1.000000,0.000000
514,843.50,2.000,-16.593,3.1045,0.4009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.141,-38.264,28.547,7.745,11.908,1.000000,0.000000
515,843.00,2.000,-16.597,3.1065,0.4011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.170,-38.294,28.559,7.744,11.920,1.000000,0.000000
516,842.50,2.000,-16.602,3.1084,0.4014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.200,-38.323,28.572,7.744,11.931,1.000000,0.000000
517,842.00,2.000,-16.606,3.1103,0.4017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.228,-38.353,28.584,7.743,11.943,1.000000,0.000000
518,841.50,2.000,-16.610,3.1121,0.4020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.256,-38.382,28.596,7.742,11.954,1.000000,0.000000
519,841.00,2.000,-16.615,3.1140,0.4022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.283,-38.411,28.607,7.742,11.966,1.000000,0.000000
520,840.50,2.000,-16.619,3.1158,0.4025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.310,-38.439,28.619,7.741,11.977,1.000000,0.000000
521,840.00,2.000,-16.623,3.1176,0.4028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.336,-38.467,28.630,7.740,11.988,1.000000,0.000000
522,839.50,2.000,-16.627,3.1194,0.4031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.362,-38.495,28.640,7.739,11.999,1.000000,0.000000
523,839.00,2.000,-16.631,3.1211,0.4034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.387,-38.522,28.651,7.738,12.010,1.000000,0.000000
524,838.50,2.000,-16.635,3.1228,0.4036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.411,-38.550,28.661,7.737,12.021,1.000000,0.000000
525,838.00,2.000,-16.639,3.1245,0.4039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.435,-38.577,28.672,7.736,12.032,1.000000,0.000000
526,837.50,2.000,-16.643,3.1262,0.4042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.458,-38.603,28.682,7.734,12.043,1.000000,0.000000
527,837.00,2.000,-16.647,3.1278,0.4045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.481,-38.630,28.691,7.733,12.054,1.000000,0.000000
528,836.50,2.000,-16.651,3.1295,0.4048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.503,-38.656,28.701,7.732,12.064,1.000000,0.000000
529,836.00,2.000,-16.654,3.1311,0.4050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.525,-38.682,28.710,7.730,12.075,1.000000,0.000000
530,835.50,2.000,-16.658,3.1326,0.4053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.546,-38.707,28.719,7.729,12.085,1.000000,0.000000
531,835.00,2.000,-16.661,3.1342,0.4056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.567,-38.732,28.728,7.727,12.096,1.000000,0.000000
532,834.50,2.000,-16.665,3.1357,0.4059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.587,-38.757,28.736,7.726,12.106,1.000000,0.000000
533,834.00,2.000,-16.669,3.1373,0.4062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.607,-38.782,28.745,7.724,12.116,1.000000,0.000000
534,833.50,2.000,-16.672,3.1388,0.4065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.626,-38.807,28.753,7.722,12.127,1.000000,0.000000
535,833.00,2.000,-16.675,3.1402,0.4067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.645,-38.831,28.761,7.721,12.137,1.000000,0.000000
536,832.50,2.000,-16.679,3.1417,0.4070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.663,-38.855,28.769,7.719,12.147,1.000000,0.000000
537,832.00,2.000,-16.682,3.1431,0.4073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.681,-38.879,28.777,7.717,12.157,1.000000,0.000000
538,831.50,2.000,-16.685,3.1445,0.4076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.699,-38.903,28.784,7.715,12.167,1.000000,0.000000
539,831.00,2.000,-16.688,3.1459,0.4079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.716,-38.926,28.791,7.713,12.176,1.000000,0.000000
540,830.50,2.000,-16.692,3.1473,0.4082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.732,-38.949,28.798,7.711,12.186,1.000000,0.000000
541,830.00,2.000,-16.695,3.1487,0.4085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.748,-38.972,28.805,7.709,12.196,1.000000,0.000000
542,829.50,2.000,-16.698,3.1500,0.4087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.764,-38.995,28.812,7.707,12.206,1.000000,0.000000
543,829.00,2.000,-16.701,3.1513,0.4090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.779,-39.017,28.818,7.704,12.215,1.000000,0.000000
544,828.50,2.000,-16.704,3.1526,0.4093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.794,-39.039,28.825,7.702,12.225,1.000000,0.000000
545,828.00,2.000,-16.707,3.1539,0.4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.808,-39.061,28.831,7.700,12.234,1.000000,0.000000
546,827.50,2.000,-16.710,3.1552,0.4099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.823,-39.083,28.837,7.698,12.243,1.000000,0.000000
547,827.00,2.000,-16.713,3.1564,0.4102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.836,-39.105,28.843,7.695,12.253,1.000000,0.000000
548,826.50,2.000,-16.715,3.1577,0.4105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.849,-39.126,28.849,7.693,12.262,1.000000,0.000000
549,826.00,2.000,-16.718,3.1589,0.4108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.862,-39.147,28.854,7.690,12.271,1.000000,0.000000
550,825.50,2.000,-16.721,3.1601,0.4110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.875,-39.168,28.859,7.688,12.280,1.000000,0.000000
551,825.00,2.000,-16.724,3.1613,0.4113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.887,-39.189,28.865,7.685,12.289,1.000000,0.000000
552,824.50,2.000,-16.726,3.1624,0.4116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.899,-39.210,28.870,7.683,12.298,1.000000,0.000000
553,824.00,2.000,-16.729,3.1636,0.4119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.910,-39.230,28.875,7.680,12.307,1.000000,0.000000
554,823.50,2.000,-16.732,3.1647,0.4122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.921,-39.250,28.879,7.677,12.316,1.000000,0.000000
555,823.00,2.000,-16.734,3.1658,0.4125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.932,-39.270,28.884,7.675,12.325,1.000000,0.000000
556,822.50,2.000,-16.737,3.1669,0.4128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.942,-39.290,28.888,7.672,12.334,1.000000,0.000000
557,822.00,2.000,-16.739,3.1680,0.4131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.952,-39.310,28.893,7.669,12.343,1.000000,0.000000
558,821.50,2.000,-16.742,3.1691,0.4134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.961,-39.329,28.897,7.666,12.351,1.000000,0.000000
559,821.00,2.000,-16.744,3.1702,0.4137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-70.971,-39.349,28.901,7.663,12.360,1.000000,0.000000
